"{{1074576, 608787, 28941}, {1130994, 549090, 32220}}","{{1140154, 542698, 29452}, {1134469, 546997, 30838}, {1135545, 545908, 30851}}","{{1037411, 645618, 29275}, {1059500, 622080, 30724}, {1060421, 621064, 30819}}","{{1102989, 579529, 29786}, {1111972, 569172, 31160}, {1111878, 569267, 31159}, {1112016, 569121, 31167}, {1120905, 558859, 32540}, {1111922, 569216, 31166}, {1120905, 558859, 32540}}"
{},"{{834465, 869710, 8129}, {830606, 872203, 9495}}",{},"{{781219, 923969, 7116}, {788386, 915454, 8464}, {788354, 915487, 8463}, {795521, 906972, 9811}}"
"{{1170450, 423267, 118587}}","{{1243542, 345717, 123045}, {1236279, 350566, 125459}}","{{1143583, 447675, 121046}, {1170483, 416362, 125459}}","{{1216675, 370125, 125504}, {1227618, 357132, 127554}, {1226704, 357970, 127630}, {1226790, 357109, 128405}, {1237733, 344116, 130455}}"
"{{1163265, 431211, 117828}}","{{1235874, 354518, 121912}, {1228359, 359281, 124664}}","{{1135861, 456179, 120264}, {1162563, 425077, 124664}}","{{1208470, 379486, 124348}, {1219272, 366314, 126718}, {1218343, 367179, 126782}, {1218471, 366597, 127236}, {1229273, 353425, 129606}}"
"{{1161783, 433275, 117246}}","{{1234392, 356791, 121121}, {1226775, 361471, 124058}}","{{1134292, 458342, 119670}, {1160979, 427267, 124058}}","{{1206901, 381858, 123545}, {1217703, 368477, 126124}, {1216717, 369412, 126175}, {1216887, 368996, 126421}, {1227689, 355615, 129000}}"
"{{1160400, 435240, 116664}}","{{1233009, 358881, 120414}, {1225299, 363553, 123452}}","{{1132831, 460397, 119076}, {1159260, 429592, 123452}}","{{1205440, 384038, 122826}, {1216199, 370575, 125530}, {1215241, 371494, 125569}, {1215411, 371203, 125690}, {1226170, 357740, 128394}}"
"{{1137654, 460321, 114329}}","{{1207707, 386953, 117644}, {1200510, 391021, 120773}}","{{1109590, 486063, 116651}, {1134514, 457017, 120773}}","{{1179643, 412695, 119966}, {1190032, 399562, 122710}, {1189117, 400507, 122680}, {1189283, 400224, 122797}, {1199672, 387091, 125541}}"
"{{1131990, 467161, 113153}}","{{1200787, 395359, 116158}, {1194438, 398508, 119358}}","{{1104755, 492077, 115472}, {1128443, 464503, 119358}}","{{1173552, 420275, 118477}, {1183835, 407222, 121247}, {1183010, 408149, 121145}, {1183131, 407880, 121293}, {1193414, 394827, 124063}}"
"{{1130430, 468794, 113080}}","{{1198346, 398119, 115839}, {1192926, 400268, 119110}}","{{1104402, 492453, 115449}, {1126931, 466263, 119110}}","{{1172318, 421778, 118208}, {1182560, 408740, 121004}, {1181829, 409645, 120830}, {1181904, 409371, 121029}, {1192146, 396333, 123825}}"
{},"{{648816, 1030829, 32659}}",{},"{{585037, 1094870, 32397}, {588549, 1089569, 34186}}"
"{{1045934, 423267, 243103}}","{{1110014, 345717, 256573}, {1101416, 350566, 260322}}","{{1009716, 447675, 254913}, {1027563, 424419, 260322}}","{{1073796, 370125, 268383}, {1082937, 357970, 271397}, {1083851, 357132, 271321}, {1070550, 369690, 272064}, {1080605, 356697, 275002}}"
"{{1039640, 431211, 241453}}","{{1103237, 354518, 254549}, {1094468, 359281, 258555}}","{{1002966, 456179, 253159}, {1020657, 433092, 258555}}","{{1066563, 379486, 266255}, {1075548, 367179, 269577}, {1076477, 366314, 269513}, {1063203, 379178, 269923}, {1073117, 366006, 273181}}"
"{{1038950, 433276, 240078}}","{{1102547, 356791, 252966}, {1093748, 361471, 257085}}","{{1002261, 458343, 251700}, {1019937, 435282, 257085}}","{{1065858, 381858, 264588}, {1074828, 369369, 268107}, {1075730, 368520, 268054}, {1062483, 381577, 268244}, {1072355, 368239, 271710}}"
"{{1038260, 435241, 238803}}","{{1101857, 358881, 251566}, {1093028, 363553, 255723}}","{{1001556, 460398, 250350}, {1019173, 437408, 255723}}","{{1065153, 384038, 263113}, {1074065, 371494, 266745}, {1075025, 370575, 266704}, {1061763, 383784, 266757}, {1071635, 370321, 270348}}"
"{{1033733, 442418, 236153}}","{{1096137, 367659, 248508}, {1088169, 371442, 252693}}","{{997960, 466770, 247574}, {1014314, 445297, 252693}}","{{1060364, 392011, 259929}, {1069276, 379496, 263532}, {1070109, 378635, 263560}, {1056928, 391836, 263540}, {1066673, 378460, 267171}}"
"{{1032032, 444288, 235984}}","{{1093470, 370676, 248158}, {1086471, 373455, 252378}}","{{997420, 467395, 247489}, {1012575, 447351, 252378}}","{{1058858, 393783, 259663}, {1067831, 381244, 263229}, {1068572, 380403, 263329}, {1055434, 393599, 263271}, {1065148, 380219, 266937}}"
"{{1027578, 445111, 239615}}","{{1087850, 372551, 251903}, {1081798, 374315, 256191}}","{{993918, 466886, 251500}, {1007860, 448253, 256191}}","{{1054190, 394326, 263788}, {1063198, 381765, 267341}, {1063845, 380946, 267513}, {1050749, 394115, 267440}, {1060404, 380735, 271165}}"
"{{122559, 122559, 1467186}}","{{122559, 37216, 1552529}}",{},"{{37216, 37216, 1637872}, {31233, 18652, 1662419}, {12669, 12669, 1686966}}"
{},{},{},"{{1385590, 317000, 9714}, {1396631, 305331, 10342}, {1407672, 293662, 10970}}"
{},{},"{{1381446, 321707, 9151}, {1401852, 300101, 10351}}","{{1449576, 253566, 9162}, {1461810, 240705, 9789}, {1461768, 240426, 10110}, {1474002, 227565, 10737}}"
{},{},{},"{{1378502, 325212, 8590}, {1389401, 313366, 9537}, {1400300, 301520, 10484}}"
{},{},"{{1374691, 328816, 8797}, {1394900, 307242, 10162}}","{{1442316, 261275, 8713}, {1454437, 248528, 9339}, {1454353, 248083, 9868}, {1466474, 235336, 10494}}"
{},{},"{{1347051, 356631, 8622}, {1366361, 335942, 10001}}","{{1412830, 291261, 8213}, {1424460, 278685, 9159}, {1424418, 278519, 9367}, {1436048, 265943, 10313}}"
{},{},{},"{{1371414, 333198, 7692}, {1382171, 321288, 8845}, {1392928, 309378, 9998}}"
{},{},"{{1374679, 328953, 8672}, {1394888, 307254, 10162}}","{{1442304, 261412, 8588}, {1454425, 248665, 9214}, {1454341, 248095, 9868}, {1466462, 235348, 10494}}"
{},{},"{{1347039, 356753, 8512}, {1366349, 335954, 10001}}","{{1412818, 291398, 8088}, {1424448, 278822, 9034}, {1424406, 278531, 9367}, {1436036, 265955, 10313}}"
{},{},"{{1319399, 384563, 8342}, {1337810, 364654, 9840}}","{{1383332, 321271, 7701}, {1394471, 308979, 8854}, {1394471, 308854, 8979}, {1405610, 296562, 10132}}"
{},{},{},"{{1371094, 333768, 7442}, {1381851, 321733, 8720}, {1392608, 309698, 9998}}"
{},{},"{{1401306, 303014, 7984}, {1422177, 280624, 9503}}","{{1470556, 233887, 7861}, {1483087, 220744, 8473}, {1483013, 220103, 9188}, {1495544, 206960, 9800}}"
{},{},"{{1373666, 330814, 7824}, {1393638, 309324, 9342}}","{{1441070, 263873, 7361}, {1453110, 250901, 8293}, {1453078, 250539, 8687}, {1465118, 237567, 9619}}"
{},{},"{{1346026, 358614, 7664}, {1365099, 338024, 9181}}","{{1411584, 293746, 6974}, {1423133, 281058, 8113}, {1423143, 280862, 8299}, {1434692, 268174, 9438}}"
{},{},"{{1325532, 379114, 7658}, {1344106, 359017, 9181}}","{{1389663, 315792, 6849}, {1400923, 303268, 8113}, {1400933, 303197, 8174}, {1412193, 290673, 9438}}"
{},{},{},"{{1371006, 334706, 6592}, {1381773, 322615, 7916}, {1392540, 310524, 9240}}"
{},{},"{{1425923, 278352, 8029}, {1447371, 255377, 9556}}","{{1496648, 207766, 7890}, {1509547, 194255, 8502}, {1509524, 193537, 9243}, {1522423, 180026, 9855}}"
{},{},"{{1398283, 306152, 7869}, {1418832, 284077, 9395}}","{{1467162, 237752, 7390}, {1479570, 224412, 8322}, {1479589, 223973, 8742}, {1491997, 210633, 9674}}"
{},{},"{{1370643, 333952, 7709}, {1390293, 312777, 9234}}","{{1437676, 267625, 7003}, {1449593, 254569, 8142}, {1449654, 254296, 8354}, {1461571, 241240, 9493}}"
{},{},"{{1344531, 360064, 7709}, {1363554, 339516, 9234}}","{{1409707, 295719, 6878}, {1421249, 282913, 8142}, {1421310, 282765, 8229}, {1432852, 269959, 9493}}"
{},{},"{{1339039, 366329, 6936}, {1357404, 346468, 8432}}","{{1403966, 302335, 6003}, {1415329, 289661, 7314}, {1415380, 289584, 7340}, {1426743, 276910, 8651}}"
{},{},{},"{{1376246, 329284, 6774}, {1387136, 317044, 8124}, {1398026, 304804, 9474}}"
{},{},"{{1423797, 280573, 7934}, {1444939, 257917, 9448}}","{{1494226, 210317, 7761}, {1507059, 196873, 8372}, {1507088, 196097, 9119}, {1519921, 182653, 9730}}"
{},{},"{{1423785, 280585, 7934}, {1444927, 257929, 9448}}","{{1494214, 210651, 7439}, {1507005, 196928, 8371}, {1507076, 196431, 8797}, {1519867, 182708, 9729}}"
{},{},"{{1396145, 308385, 7774}, {1416388, 286629, 9287}}","{{1464728, 240524, 7052}, {1477028, 227085, 8191}, {1477141, 226754, 8409}, {1489441, 213315, 9548}}"
{},{},"{{1369148, 335382, 7774}, {1388748, 314269, 9287}}","{{1435799, 269578, 6927}, {1447709, 256404, 8191}, {1447822, 256198, 8284}, {1459732, 243024, 9548}}"
{},{},"{{1363656, 341644, 7004}, {1382598, 321221, 8485}}","{{1430058, 276194, 6052}, {1441789, 263152, 7363}, {1441892, 263017, 7395}, {1453623, 249975, 8706}}"
{},{},"{{1361588, 343597, 7119}, {1379935, 323785, 8584}}","{{1427794, 278337, 6173}, {1439451, 265342, 7511}, {1439503, 265284, 7517}, {1451160, 252289, 8855}}"
{},{},{},"{{1382446, 322862, 6996}, {1393475, 310477, 8352}, {1404504, 298092, 9708}}"
{},{},"{{1428414, 275853, 8037}, {1449447, 253328, 9529}}","{{1499052, 205370, 7882}, {1511932, 191879, 8493}, {1512013, 191055, 9236}, {1524893, 177564, 9847}}"
{},{},"{{1421659, 282796, 7849}, {1442495, 260469, 9340}}","{{1491792, 213192, 7320}, {1504517, 199536, 8251}, {1504640, 198991, 8673}, {1517365, 185335, 9604}}"
{},{},"{{1421647, 282808, 7849}, {1442483, 260481, 9340}}","{{1491780, 213413, 7111}, {1504463, 199591, 8250}, {1504628, 199212, 8464}, {1517311, 185390, 9603}}"
{},{},"{{1394650, 309805, 7849}, {1414843, 288121, 9340}}","{{1462851, 242467, 6986}, {1475144, 228910, 8250}, {1475309, 228656, 8339}, {1487602, 215099, 9603}}"
{},{},"{{1389158, 316067, 7079}, {1408693, 295073, 8538}}","{{1457110, 249083, 6111}, {1469224, 235658, 7422}, {1469379, 235475, 7450}, {1481493, 222050, 8761}}"
{},{},"{{1387090, 318019, 7195}, {1406030, 297637, 8637}}","{{1454846, 251226, 6232}, {1466886, 237848, 7570}, {1466990, 237742, 7572}, {1479030, 224364, 8910}}"
{},{},"{{1385720, 319273, 7311}, {1404079, 299489, 8736}}","{{1453302, 252629, 6373}, {1465283, 239303, 7718}, {1465335, 239255, 7714}, {1477316, 225929, 9059}}"
{},{},{},"{{1388646, 316420, 7238}, {1399814, 303900, 8590}, {1410982, 291380, 9942}}"
{},{},"{{1485861, 172885, 53558}}","{{1566065, 89533, 56706}, {1580550, 73828, 57926}}"
{},{},"{{1479106, 179828, 53370}}","{{1558805, 97355, 56144}, {1573135, 81485, 57684}}"
{},{},"{{1472351, 186771, 53182}}","{{1551545, 105064, 55695}, {1565720, 89142, 57442}}"
{},{},"{{1472339, 186783, 53182}}","{{1551533, 105201, 55570}, {1565708, 89154, 57442}}"
{},{},"{{1451344, 210028, 50932}}","{{1529177, 130305, 52822}, {1543024, 114547, 54733}}"
{},{},"{{1429464, 233272, 49568}}","{{1505861, 155373, 51070}, {1519406, 139898, 53000}}"
{},{},"{{1407719, 256516, 48069}}","{{1482689, 180421, 49194}, {1495933, 165248, 51123}}"
{},{},"{{1386244, 279760, 46300}}","{{1459805, 205459, 47040}, {1472748, 190598, 48958}}"
{},{},{},"{{37216, 37216, 1637872}}"
{},"{{611809, 1053808, 46687}}",{},"{{542986, 1120450, 48868}, {545269, 1117303, 49732}}"
"{{1134604, 495614, 82086}}","{{1205589, 422462, 84253}, {1196341, 429118, 86845}}","{{1102896, 524688, 84720}, {1129329, 496130, 86845}}","{{1173881, 451536, 86887}, {1183236, 440646, 88422}, {1172505, 451391, 88408}, {1181860, 440501, 89943}, {1183149, 440428, 88727}}"
{},"{{588838, 1098345, 25121}, {578136, 1108020, 26148}}",{},"{{527242, 1159149, 25913}, {517874, 1167901, 26529}, {529646, 1155794, 26864}, {520278, 1164546, 27480}}"
"{{1128109, 502482, 81713}}","{{1198611, 429908, 83785}, {1189141, 436537, 86626}}","{{1095879, 532089, 84336}, {1122129, 503549, 86626}}","{{1166381, 459515, 86408}, {1175637, 448725, 87942}, {1164906, 459470, 87928}, {1174162, 448680, 89462}, {1175508, 448341, 88455}}"
"{{944177, 744178, 23949}, {984681, 700883, 26740}}","{{1006651, 681174, 24479}, {994594, 692202, 25508}, {994552, 691994, 25758}}","{{898533, 789058, 24713}, {907732, 779215, 25357}, {919800, 766408, 26096}}","{{961007, 726054, 25243}, {955941, 730488, 25875}, {966792, 719304, 26208}, {955941, 730488, 25875}, {961726, 723738, 26840}, {966750, 719138, 26416}, {961684, 723572, 27048}}"
{},"{{580664, 1110851, 20789}, {569906, 1120334, 22064}}",{},"{{518614, 1172347, 21343}, {509232, 1181115, 21957}, {520962, 1168842, 22500}, {511580, 1177610, 23114}}"
"{{1121713, 509209, 81382}}","{{1191732, 437171, 83401}, {1182049, 443848, 86407}}","{{1088970, 539340, 83994}, {1115037, 510860, 86407}}","{{1158989, 467302, 86013}, {1168146, 456612, 87546}, {1157415, 467357, 87532}, {1166572, 456667, 89065}, {1167975, 456146, 88183}}"
"{{938415, 750238, 23651}, {978174, 707592, 26538}}","{{1000428, 687763, 24113}, {988286, 698877, 25141}, {988130, 698617, 25557}}","{{892322, 795578, 24404}, {901394, 785863, 25047}, {913420, 772989, 25895}}","{{954335, 733103, 24866}, {949184, 737623, 25497}, {960035, 726439, 25830}, {949184, 737623, 25497}, {954884, 730959, 26461}, {959951, 726191, 26162}, {954800, 730711, 26793}}"
"{{918733, 770092, 23479}, {955161, 730779, 26364}}","{{979044, 709536, 23724}, {966461, 720850, 24993}, {966419, 720726, 25159}}","{{871392, 816690, 24222}, {879881, 807559, 24864}, {891675, 794907, 25722}}","{{931703, 756134, 24467}, {926241, 760966, 25097}, {937058, 749608, 25638}, {926241, 760966, 25097}, {931596, 754440, 26268}, {937016, 749526, 25762}, {931554, 754358, 26392}}"
{},"{{573273, 1122001, 17030}, {562459, 1131376, 18469}}",{},"{{510814, 1184117, 17373}, {501418, 1192901, 17985}, {513106, 1180546, 18652}, {503710, 1189330, 19264}}"
"{{1149791, 486317, 76196}}","{{1222182, 412065, 78057}, {1212951, 418681, 80672}}","{{1119027, 514957, 78320}, {1146182, 485450, 80672}}","{{1191418, 440705, 80181}, {1201066, 429638, 81600}, {1190386, 440324, 81594}, {1200034, 429257, 83013}, {1200938, 429052, 82314}}"
"{{957588, 731534, 23182}, {999945, 686262, 26097}}","{{1021587, 667077, 23640}, {1009854, 677808, 24642}, {1009355, 677822, 25127}}","{{911935, 776452, 23917}, {922685, 765070, 24549}, {933912, 752927, 25465}}","{{975934, 711995, 24375}, {971151, 716152, 25001}, {982007, 704970, 25327}, {971194, 716109, 25001}, {977267, 709084, 25953}, {981966, 704610, 25728}, {977183, 708767, 26354}}"
"{{937906, 751378, 23020}, {976932, 709449, 25923}}","{{1000203, 688850, 23251}, {988029, 699781, 24494}, {987644, 699931, 24729}}","{{891005, 797554, 23745}, {901172, 786756, 24376}, {912167, 774845, 25292}}","{{953302, 735026, 23976}, {948208, 739495, 24601}, {959030, 728139, 25135}, {948251, 739452, 24601}, {953979, 732565, 25760}, {959031, 727945, 25328}, {953937, 732414, 25953}}"
"{{918323, 771129, 22852}, {954027, 732528, 25749}}","{{978918, 710440, 22946}, {966312, 721646, 24346}, {966032, 721857, 24415}}","{{870183, 818554, 23567}, {879767, 808340, 24197}, {890530, 796655, 25119}}","{{930778, 757865, 23661}, {925373, 762646, 24285}, {936161, 751200, 24943}, {925416, 762603, 24285}, {930799, 755938, 25567}, {936204, 751088, 25012}, {930799, 755869, 25636}}"
{},"{{570973, 1127431, 13900}, {559913, 1137011, 15380}}",{},"{{508324, 1189917, 14063}, {498993, 1198640, 14671}, {510679, 1186226, 15399}, {501348, 1194949, 16007}}"
"{{1165758, 469071, 77475}}","{{1239176, 393428, 79700}, {1230414, 399823, 82067}}","{{1136255, 496375, 79674}, {1163845, 466392, 82067}}","{{1209673, 420732, 81899}, {1219599, 409380, 83325}, {1208911, 420067, 83326}, {1218837, 408715, 84752}, {1219470, 408761, 84073}}"
"{{962408, 726778, 23118}, {1005389, 680857, 26058}}","{{1027003, 661752, 23549}, {1015134, 672617, 24553}, {1014834, 672399, 25071}}","{{916490, 771961, 23853}, {928269, 759533, 24502}, {938647, 748248, 25409}}","{{981085, 706935, 24284}, {976395, 711000, 24909}, {987264, 699804, 25236}, {976430, 710958, 24916}, {982609, 703827, 25868}, {987222, 699419, 25663}, {982532, 703484, 26288}}"
"{{942726, 746622, 22956}, {982376, 704044, 25884}}","{{1005619, 683525, 23160}, {993309, 694590, 24405}, {993123, 694508, 24673}}","{{895560, 793063, 23681}, {906756, 781219, 24329}, {916902, 770166, 25236}}","{{958453, 729966, 23885}, {953452, 734343, 24509}, {964287, 722973, 25044}, {953487, 734301, 24516}, {959321, 727308, 25675}, {964287, 722754, 25263}, {959286, 727131, 25887}}"
"{{923143, 766367, 22794}, {959471, 727123, 25710}}","{{984334, 705115, 22855}, {971592, 716455, 24257}, {971511, 716434, 24359}}","{{874738, 814057, 23509}, {885351, 802797, 24156}, {895265, 791976, 25063}}","{{935929, 752805, 23570}, {930617, 757494, 24193}, {941418, 746034, 24852}, {930652, 757452, 24200}, {936141, 750681, 25482}, {941460, 745897, 24947}, {936148, 750586, 25570}}"
"{{908598, 781429, 22277}, {942296, 744874, 25134}}","{{968856, 721196, 22252}, {955541, 733069, 23694}, {955794, 732767, 23743}}","{{858784, 830548, 22972}, {869268, 819446, 23590}, {878983, 808805, 24516}}","{{919042, 770315, 22947}, {913568, 775171, 23565}, {924369, 763650, 24285}, {913560, 775180, 23564}, {918887, 768515, 24902}, {924368, 763625, 24311}, {918894, 768481, 24929}}"
{},"{{555034, 1145677, 11593}, {543751, 1155447, 13106}}",{},"{{491455, 1209228, 11621}, {481946, 1218122, 12236}, {493627, 1205694, 12983}, {484118, 1214588, 13598}}"
"{{1163951, 464640, 83713}}","{{1236986, 388865, 86453}, {1228465, 394877, 88962}}","{{1134596, 491282, 86426}, {1161853, 461489, 88962}}","{{1207631, 415507, 89166}, {1217537, 404062, 90705}, {1206876, 414723, 90705}, {1216782, 403278, 92244}, {1217449, 403396, 91459}}"
"{{984637, 704689, 22978}, {1031351, 655069, 25884}}","{{1050735, 638187, 23382}, {1039541, 648396, 24367}, {1039254, 648152, 24898}}","{{940761, 747866, 23677}, {952891, 735072, 24341}, {963494, 723590, 25220}}","{{1006859, 681364, 24081}, {1002538, 685069, 24697}, {1013407, 673865, 25032}, {1002608, 684985, 24711}, {1009156, 677486, 25662}, {1013406, 673433, 25465}, {1009085, 677138, 26081}}"
"{{964955, 724533, 22816}, {1008338, 678256, 25710}}","{{1029351, 659960, 22993}, {1017716, 670369, 24219}, {1017543, 670261, 24500}}","{{919831, 768968, 23505}, {931378, 756758, 24168}, {941749, 745508, 25047}}","{{984227, 704395, 23682}, {979595, 708412, 24297}, {990430, 697034, 24840}, {979665, 708328, 24311}, {985868, 700967, 25469}, {990471, 696768, 25065}, {985839, 700785, 25680}}"
"{{945372, 744278, 22654}, {985433, 701335, 25536}}","{{1008066, 681550, 22688}, {995999, 692234, 24071}, {995931, 692187, 24186}}","{{899009, 789962, 23333}, {909973, 778336, 23995}, {920112, 767318, 24874}}","{{961703, 727234, 23367}, {956760, 731563, 23981}, {967561, 720095, 24648}, {956830, 731479, 23995}, {962688, 724340, 25276}, {967644, 719911, 24749}, {962701, 724240, 25363}}"
"{{927125, 763039, 22140}, {964067, 723277, 24960}}","{{988511, 701708, 22085}, {975814, 712982, 23508}, {976122, 712612, 23570}}","{{879062, 810443, 22799}, {889841, 799031, 23432}, {899738, 788239, 24327}}","{{940448, 749112, 22744}, {935286, 753665, 23353}, {946087, 742136, 24081}, {935313, 753632, 23359}, {940952, 746656, 24696}, {946127, 742064, 24113}, {940965, 746617, 24722}}"
"{{904535, 785623, 22146}, {938588, 748741, 24975}}","{{964438, 725780, 22086}, {951052, 737712, 23540}, {951390, 737345, 23569}}","{{855471, 834028, 22805}, {865830, 823011, 23463}, {874601, 813386, 24317}}","{{915374, 774185, 22745}, {909765, 779178, 23361}, {920616, 767579, 24109}, {909800, 779144, 23360}, {915042, 772538, 24724}, {920657, 767532, 24115}, {915048, 772525, 24731}}"
{},"{{548576, 1154078, 9650}, {537589, 1163566, 11149}}",{},"{{484948, 1217821, 9535}, {475470, 1226686, 10148}, {487147, 1214255, 10902}, {477669, 1223120, 11515}}"
"{{1168657, 459923, 83724}}","{{1241867, 383964, 86473}, {1233710, 389634, 88960}}","{{1139975, 485883, 86446}, {1167098, 456246, 88960}}","{{1213185, 409924, 89195}, {1223185, 398385, 90734}, {1212508, 409062, 90734}, {1222508, 397523, 92273}, {1223139, 397681, 91484}}"
"{{983105, 706369, 22830}, {1029629, 656965, 25710}}","{{1048873, 640240, 23191}, {1037628, 650459, 24217}, {1037643, 649977, 24684}}","{{939397, 749380, 23527}, {951482, 736632, 24190}, {961799, 725458, 25047}}","{{1005165, 683251, 23888}, {1000817, 686984, 24503}, {1011694, 675772, 24838}, {1000879, 686908, 24517}, {1007408, 679429, 25467}, {1011735, 675302, 25267}, {1007387, 679035, 25882}}"
"{{982313, 707173, 22818}, {1028765, 657841, 25698}}","{{1048081, 641253, 22970}, {1036722, 651378, 24204}, {1036851, 650990, 24463}}","{{938533, 750256, 23515}, {950618, 737508, 24178}, {960935, 726334, 25035}}","{{1004301, 684336, 23667}, {999953, 688069, 24282}, {1010788, 676691, 24825}, {1000015, 687993, 24296}, {1006502, 680348, 25454}, {1010871, 676387, 25046}, {1006523, 680120, 25661}}"
"{{962730, 726918, 22656}, {1005860, 680920, 25524}}","{{1026796, 662843, 22665}, {1015005, 673243, 24056}, {1015239, 672916, 24149}}","{{917711, 771250, 23343}, {929213, 759086, 24005}, {939298, 748144, 24862}}","{{981777, 707175, 23352}, {977118, 711220, 23966}, {987919, 699752, 24633}, {977180, 711144, 23980}, {983322, 703721, 25261}, {988044, 699530, 24730}, {983385, 703575, 25344}}"
"{{943673, 746489, 22142}, {983578, 703778, 24948}}","{{1006356, 683886, 22062}, {993920, 694891, 23493}, {994530, 694241, 23533}}","{{896879, 792616, 22809}, {908181, 780681, 23442}, {918023, 769966, 24315}}","{{959562, 730013, 22729}, {954669, 734297, 23338}, {965470, 722768, 24066}, {954688, 734272, 23344}, {960596, 727027, 24681}, {965552, 722658, 24094}, {960659, 726942, 24703}}"
"{{921083, 769072, 22149}, {958099, 729242, 24963}}","{{982283, 707958, 22063}, {969158, 719621, 23525}, {969798, 718974, 23532}}","{{873288, 816200, 22816}, {884170, 804660, 23474}, {892886, 795113, 24305}}","{{934488, 755086, 22730}, {929148, 759810, 23346}, {939999, 748211, 24094}, {929175, 759784, 23345}, {934686, 752909, 24709}, {940082, 748126, 24096}, {934742, 752850, 24712}}"
"{{905006, 785274, 22024}, {940013, 747475, 24816}}","{{964951, 725403, 21950}, {951659, 737249, 23396}, {951997, 736891, 23416}}","{{857065, 832592, 22647}, {867412, 821547, 23345}, {875239, 812947, 24118}}","{{917010, 772721, 22573}, {911380, 777737, 23187}, {922280, 766081, 23943}, {911372, 777745, 23187}, {916642, 771105, 24557}, {922322, 766043, 23939}, {916692, 771059, 24553}}"
{},"{{536669, 1167316, 8319}, {525836, 1176672, 9796}}",{},"{{472501, 1231662, 8141}, {462911, 1240639, 8754}, {474628, 1228172, 9504}, {465038, 1237149, 10117}}"
"{{1172686, 455104, 84514}}","{{1245991, 379003, 87310}, {1238233, 384283, 89788}}","{{1144690, 480331, 87283}, {1171621, 450895, 89788}}","{{1217995, 404230, 90079}, {1228073, 392597, 91634}, {1217380, 403290, 91634}, {1227458, 391657, 93189}, {1228069, 391858, 92377}}"
"{{986324, 702800, 23180}, {1033307, 652920, 26077}}","{{1052154, 636573, 23577}, {1040940, 646758, 24606}, {1041308, 645948, 25048}}","{{943185, 745206, 23913}, {955349, 732376, 24579}, {965380, 721513, 25411}}","{{1009015, 678979, 24310}, {1004722, 682654, 24928}, {1015607, 671434, 25263}, {1004776, 682586, 24942}, {1011368, 675041, 25895}, {1015690, 670929, 25685}, {1011397, 674604, 26303}}"
"{{980562, 708751, 22991}, {1026800, 659629, 25875}}","{{1045931, 643246, 23127}, {1034518, 653381, 24405}, {1035000, 652707, 24597}}","{{936974, 751617, 23713}, {949011, 738915, 24378}, {959000, 728094, 25210}}","{{1002343, 686112, 23849}, {997965, 689873, 24466}, {1008808, 678487, 25009}, {998019, 689805, 24480}, {1004484, 682180, 25640}, {1008933, 678148, 25223}, {1004555, 681909, 25840}}"
"{{979869, 709456, 22979}, {1026044, 660397, 25863}}","{{1045238, 644076, 22990}, {1033720, 654192, 24392}, {1034307, 653537, 24460}}","{{936218, 752385, 23701}, {948255, 739683, 24366}, {958244, 728862, 25198}}","{{1001587, 687005, 23712}, {997209, 690766, 24329}, {1008010, 679298, 24996}, {997263, 690698, 24343}, {1003686, 682991, 25627}, {1008177, 679041, 25086}, {1003799, 682802, 25703}}"
"{{960812, 729027, 22465}, {1003762, 683255, 25287}}","{{1024798, 665119, 22387}, {1012635, 675840, 23829}, {1013598, 674862, 23844}}","{{915386, 773751, 23167}, {927223, 761278, 23803}, {936969, 750684, 24651}}","{{979372, 709843, 23089}, {974760, 713843, 23701}, {985561, 702314, 24429}, {974771, 713826, 23707}, {980960, 706297, 25047}, {985685, 702169, 24450}, {981073, 706169, 25062}}"
"{{938222, 751610, 22472}, {978283, 708719, 25302}}","{{1000725, 689191, 22388}, {987873, 700570, 23861}, {988866, 699595, 23843}}","{{891795, 797335, 23174}, {903212, 785257, 23835}, {911832, 775831, 24641}}","{{954298, 734916, 23090}, {949239, 739356, 23709}, {960090, 727757, 24457}, {949258, 739338, 23708}, {955050, 732179, 25075}, {960215, 727637, 24452}, {955156, 732077, 25071}}"
"{{922145, 767812, 22347}, {960197, 726952, 25155}}","{{983393, 706636, 22275}, {970374, 718198, 23732}, {971065, 717512, 23727}}","{{875572, 813727, 23005}, {886454, 802144, 23706}, {894185, 793665, 24454}}","{{936820, 752551, 22933}, {931471, 757283, 23550}, {942371, 745627, 24306}, {931455, 757299, 23550}, {937006, 750375, 24923}, {942455, 745554, 24295}, {937106, 750286, 24912}}"
"{{904822, 785183, 22299}, {940685, 746529, 25090}}","{{964769, 725284, 22251}, {951521, 737099, 23684}, {951901, 736702, 23701}}","{{857931, 831407, 22966}, {868248, 820389, 23667}, {875100, 812815, 24389}}","{{917878, 771508, 22918}, {912167, 776602, 23535}, {923160, 764856, 24288}, {912159, 776610, 23535}, {917441, 769958, 24905}, {923202, 764821, 24281}, {917491, 769915, 24898}}"
{},"{{524389, 1180516, 7399}, {513736, 1189717, 8851}}",{},"{{459682, 1245437, 7185}, {449964, 1254542, 7798}, {461721, 1242042, 8541}, {452003, 1251147, 9154}}"
"{{122559, 122559, 1467186}}","{{122559, 36441, 1553304}}",{},"{{36441, 36441, 1639422}, {30417, 18693, 1663194}, {12669, 12669, 1686966}}"
