{32} -> 7454
{48} -> 5864
{56} -> 5865
{60} -> 5866
{62} -> 5867
{63} -> 7455
{64} -> 7455
{80} -> 5868
{88} -> 5869
{92} -> 5870
{94} -> 5871
{95} -> 5872
{96} -> 7454
{104} -> 5873
{108} -> 5874
{110} -> 5875
{111} -> 5876
{112} -> 5876
{116} -> 5877
{118} -> 5878
{119} -> 5879
{120} -> 5879
{122} -> 5880
{123} -> 5881
{124} -> 5881
{125} -> 7456
{126} -> 7456
{127} -> 7456
{128} -> 7456
{144} -> 5882
{152} -> 5883
{156} -> 5884
{158} -> 5885
{159} -> 5886
{160} -> 7454
{168} -> 5887
{172} -> 5888
{174} -> 5889
{175} -> 5890
{176} -> 5890
{180} -> 5891
{182} -> 5892
{183} -> 5893
{184} -> 5893
{186} -> 5894
{187} -> 5895
{188} -> 5895
{189} -> 5896
{190} -> 5896
{191} -> 7455
{192} -> 7455
{200} -> 5897
{204} -> 5898
{206} -> 5899
{207} -> 5900
{208} -> 5900
{212} -> 5901
{214} -> 5902
{215} -> 5903
{216} -> 5903
{218} -> 5904
{219} -> 5905
{220} -> 5905
{221} -> 5906
{222} -> 5906
{223} -> 5906
{224} -> 7454
{228} -> 5907
{230} -> 5908
{231} -> 5909
{232} -> 5909
{234} -> 5910
{235} -> 5911
{236} -> 5911
{237} -> 5912
{238} -> 5912
{239} -> 5912
{240} -> 5912
{242} -> 5913
{243} -> 5914
{244} -> 5914
{245} -> 5915
{246} -> 5915
{247} -> 5915
{248} -> 5915
{249} -> 7457
{250} -> 7457
{251} -> 7457
{252} -> 7457
{253} -> 7457
{254} -> 7457
{255} -> 7457
{256} -> 5916
{264} -> 5917
{268} -> 5918
{270} -> 5919
{271} -> 5920
{272} -> 7454
{280} -> 5921
{284} -> 5922
{286} -> 5923
{287} -> 5924
{288} -> 5924
{292} -> 5925
{294} -> 5926
{295} -> 5927
{296} -> 5927
{298} -> 5928
{299} -> 5929
{300} -> 5929
{301} -> 5930
{302} -> 5930
{303} -> 7455
{304} -> 7455
{312} -> 5931
{316} -> 5932
{318} -> 5933
{319} -> 5934
{320} -> 5934
{324} -> 5935
{326} -> 5936
{327} -> 5937
{328} -> 5937
{330} -> 5938
{331} -> 5939
{332} -> 5939
{333} -> 5940
{334} -> 5940
{335} -> 5940
{336} -> 7454
{340} -> 5941
{342} -> 5942
{343} -> 5943
{344} -> 5943
{346} -> 5944
{347} -> 5945
{348} -> 5945
{349} -> 5946
{350} -> 5946
{351} -> 5946
{352} -> 5946
{354} -> 5947
{355} -> 5948
{356} -> 5948
{357} -> 5949
{358} -> 5949
{359} -> 5949
{360} -> 5949
{361} -> 5950
{362} -> 5950
{363} -> 5950
{364} -> 5950
{365} -> 7456
{366} -> 7456
{367} -> 7456
{376} -> 5951
{380} -> 5952
{382} -> 5953
{383} -> 5954
{384} -> 5954
{388} -> 5955
