{1204} -> 2172
{1208} -> 2173
{1225} -> 4241
{1249} -> 7357
{1250} -> 7358
{1254} -> 7359
{1271} -> 7360
{1275} -> 5270
{1276} -> 5271
{1280} -> 5272
{1297} -> 5273
{1305} -> 5010
{1306} -> 1294
{1307} -> 1514
{1308} -> 5076
{1310} -> 1295
{1311} -> 10
{1312} -> 1515
{1315} -> 1734
{1316} -> 1735
{1320} -> 5142
{1327} -> 1296
{1328} -> 11
{1329} -> 1516
{1332} -> 12
{1333} -> 13
{1337} -> 1736
{1343} -> 7361
{1349} -> 1954
{1350} -> 1955
{1354} -> 1956
{1369} -> 7350
{1371} -> 5208
{1399} -> 1297
{1400} -> 14
{1401} -> 1517
{1404} -> 15
{1405} -> 16
{1409} -> 1737
{1421} -> 17
{1422} -> 18
{1426} -> 5857
{1443} -> 1957
{1493} -> 2174
{1494} -> 2175
{1498} -> 2176
{1515} -> 2177
{1587} -> 5274
{1617} -> 4252
{1618} -> 2388
{1619} -> 4263
{1622} -> 2389
{1623} -> 2390
{1627} -> 4274
{1639} -> 2391
{1640} -> 2392
{1644} -> 2393
{1661} -> 4285
{1711} -> 2394
{1712} -> 2395
{1716} -> 2396
{1733} -> 2397
{1805} -> 4296
{1929} -> 5336
{1930} -> 5337
{1934} -> 5338
{1951} -> 5339
{1985} -> 7146
{1986} -> 4303
{1987} -> 4314
{1988} -> 7158
{1990} -> 4304
{1991} -> 2598
{1992} -> 4315
{1995} -> 4325
{1996} -> 4326
{2000} -> 7170
{2007} -> 4305
{2008} -> 2599
{2009} -> 4316
{2012} -> 2600
{2013} -> 2601
{2017} -> 4327
{2023} -> 5340
{2029} -> 4336
{2030} -> 4337
{2034} -> 4338
{2051} -> 7182
{2079} -> 4306
{2080} -> 2602
{2081} -> 4317
{2084} -> 2603
{2085} -> 2604
{2089} -> 4328
{2101} -> 2605
{2102} -> 2606
{2106} -> 2607
{2123} -> 4339
{2173} -> 4347
{2174} -> 4348
{2178} -> 4349
{2195} -> 4350
{2241} -> 7362
{2267} -> 7194
{2297} -> 4307
{2298} -> 2608
{2299} -> 4318
{2302} -> 2609
{2303} -> 2610
{2307} -> 4329
{2319} -> 2611
{2320} -> 2612
{2324} -> 2613
{2341} -> 4340
{2391} -> 2614
{2392} -> 2615
{2396} -> 2616
{2413} -> 2617
{2423} -> 7303
{2424} -> 5011
{2425} -> 4143
{2426} -> 5077
{2427} -> 7315
{2428} -> 5012
{2429} -> 1298
{2430} -> 1518
{2431} -> 5078
{2433} -> 4154
{2434} -> 1738
{2435} -> 4165
{2438} -> 5143
{2439} -> 5144
{2443} -> 7327
{2445} -> 5013
{2446} -> 1299
{2447} -> 1519
{2448} -> 5079
{2450} -> 1300
{2451} -> 19
{2452} -> 1520
{2455} -> 1739
{2456} -> 1740
{2460} -> 5145
{2467} -> 4176
{2468} -> 1958
{2469} -> 4187
{2472} -> 1959
{2473} -> 1960
{2477} -> 4198
{2485} -> 4351
{2489} -> 5209
{2490} -> 5210
{2494} -> 5211
{2511} -> 7339
{2517} -> 5014
{2518} -> 1301
{2519} -> 1521
{2520} -> 5080
{2522} -> 1302
{2523} -> 20
{2524} -> 1522
{2527} -> 1741
{2528} -> 1742
{2532} -> 5146
{2539} -> 1303
{2540} -> 21
{2541} -> 1523
{2544} -> 22
{2545} -> 23
{2549} -> 1743
{2561} -> 1961
{2562} -> 1962
{2566} -> 1963
{2583} -> 5212
{2609} -> 4358
{2610} -> 4359
{2611} -> 4209
{2612} -> 2178
{2613} -> 4220
{2614} -> 4360
{2616} -> 2179
{2617} -> 2180
{2621} -> 4231
{2631} -> 4361
{2633} -> 2181
{2634} -> 2182
{2638} -> 2183
{2655} -> 4242
{2703} -> 4362
{2705} -> 5275
{2706} -> 5276
{2710} -> 5277
{2727} -> 5278
{2735} -> 5015
{2736} -> 1304
{2737} -> 1524
{2738} -> 5081
{2740} -> 1305
{2741} -> 24
{2742} -> 1525
{2745} -> 1744
{2746} -> 1745
{2750} -> 5147
{2757} -> 1306
{2758} -> 25
{2759} -> 1526
{2762} -> 26
{2763} -> 27
{2767} -> 1746
{2779} -> 1964
{2780} -> 1965
{2784} -> 1966
{2799} -> 7351
{2801} -> 5213
{2829} -> 1307
{2830} -> 28
{2831} -> 1527
{2834} -> 29
{2835} -> 30
{2839} -> 1747
{2851} -> 31
{2852} -> 32
{2856} -> 33
{2873} -> 1967
{2921} -> 7206
{2923} -> 2184
{2924} -> 2185
{2928} -> 2186
{2945} -> 2187
{2977} -> 7213
{2978} -> 5392
{2979} -> 7214
{2982} -> 5393
{2983} -> 5394
{2987} -> 7215
{2999} -> 5395
{3000} -> 5396
{3004} -> 5397
{3017} -> 5279
{3021} -> 7216
{3047} -> 4253
{3048} -> 2398
{3049} -> 4264
{3052} -> 2399
{3053} -> 2400
{3057} -> 4275
{3069} -> 2401
{3070} -> 2402
{3071} -> 5398
{3072} -> 5399
{3074} -> 2403
{3076} -> 5400
{3091} -> 4286
{3093} -> 5401
{3141} -> 2404
{3142} -> 2405
{3146} -> 2406
{3163} -> 2407
{3165} -> 7217
{3235} -> 4297
{3289} -> 5402
{3290} -> 5403
{3294} -> 5404
{3311} -> 5405
{3359} -> 5341
{3360} -> 5342
{3364} -> 5343
{3381} -> 5344
{3383} -> 5406
{3415} -> 5016
{3416} -> 1308
{3417} -> 1528
{3418} -> 5082
{3420} -> 1309
{3421} -> 34
{3422} -> 1529
{3425} -> 1748
{3426} -> 1749
{3430} -> 5148
{3437} -> 1310
{3438} -> 35
{3439} -> 1530
{3442} -> 36
{3443} -> 37
{3447} -> 1750
{3453} -> 5345
{3459} -> 1968
{3460} -> 1969
{3464} -> 1970
{3481} -> 5214
{3509} -> 1311
{3510} -> 38
{3511} -> 1531
{3514} -> 39
{3515} -> 40
{3519} -> 1751
{3531} -> 41
{3532} -> 42
{3536} -> 43
{3553} -> 1971
{3601} -> 7218
{3603} -> 2188
{3604} -> 2189
{3608} -> 2190
{3625} -> 2191
{3671} -> 7363
{3697} -> 5280
{3727} -> 1312
{3728} -> 44
{3729} -> 1532
{3732} -> 45
{3733} -> 46
{3737} -> 1752
{3749} -> 47
{3750} -> 48
{3754} -> 49
{3771} -> 1972
{3821} -> 50
{3822} -> 51
{3826} -> 52
{3843} -> 5858
{3915} -> 2192
{3969} -> 7369
{3970} -> 7370
{3974} -> 7371
{3991} -> 7372
{4039} -> 2408
{4040} -> 2409
{4044} -> 2410
{4061} -> 2411
{4063} -> 7373
{4133} -> 2412
{4281} -> 7374
{4351} -> 5346
{4407} -> 4308
{4408} -> 2618
{4409} -> 4319
{4412} -> 2619
{4413} -> 2620
{4417} -> 4330
{4429} -> 2621
{4430} -> 2622
{4434} -> 2623
{4451} -> 4341
{4501} -> 2624
{4502} -> 2625
{4506} -> 2626
{4523} -> 2627
{4595} -> 4352
{4719} -> 2628
{4720} -> 2629
{4724} -> 2630
{4741} -> 2631
{4813} -> 2632
{4845} -> 7147
{4846} -> 4369
{4847} -> 4380
{4848} -> 7159
{4850} -> 4370
{4851} -> 2818
{4852} -> 4381
{4855} -> 4391
{4856} -> 4392
{4860} -> 7171
{4867} -> 4371
{4868} -> 2819
{4869} -> 4382
{4872} -> 2820
{4873} -> 2821
{4877} -> 4393
{4889} -> 4402
{4890} -> 4403
{4894} -> 4404
{4911} -> 7183
{4939} -> 4372
{4940} -> 2822
{4941} -> 4383
{4944} -> 2823
{4945} -> 2824
{4949} -> 4394
{4961} -> 2825
{4962} -> 2826
{4966} -> 2827
{4983} -> 4405
{5031} -> 4363
{5033} -> 4413
{5034} -> 4414
{5038} -> 4415
{5055} -> 4416
{5127} -> 7195
{5157} -> 4373
{5158} -> 2828
{5159} -> 4384
{5162} -> 2829
{5163} -> 2830
{5167} -> 4395
{5179} -> 2831
{5180} -> 2832
{5184} -> 2833
{5201} -> 4406
{5251} -> 2834
{5252} -> 2835
{5256} -> 2836
{5273} -> 2837
{5345} -> 4417
{5399} -> 5407
{5400} -> 5408
{5404} -> 5409
{5421} -> 5410
{5469} -> 4424
{5470} -> 4425
{5474} -> 4426
{5491} -> 4427
{5493} -> 5411
{5563} -> 4428
{5625} -> 7304
{5626} -> 5017
{5627} -> 4144
{5628} -> 5083
{5629} -> 7316
{5630} -> 5018
{5631} -> 1313
{5632} -> 1533
{5633} -> 5084
{5635} -> 4155
{5636} -> 1753
{5637} -> 4166
{5640} -> 5149
{5641} -> 5150
{5645} -> 7328
{5647} -> 5019
{5648} -> 1314
{5649} -> 1534
{5650} -> 5085
{5652} -> 1315
{5653} -> 53
{5654} -> 1535
{5657} -> 1754
{5658} -> 1755
{5662} -> 5151
{5669} -> 4177
{5670} -> 1973
{5671} -> 4188
{5674} -> 1974
{5675} -> 1975
{5679} -> 4199
{5691} -> 5215
{5692} -> 5216
{5696} -> 5217
{5711} -> 5412
{5713} -> 7340
{5719} -> 5020
{5720} -> 1316
{5721} -> 1536
{5722} -> 5086
{5724} -> 1317
{5725} -> 54
{5726} -> 1537
{5729} -> 1756
{5730} -> 1757
{5734} -> 5152
{5741} -> 1318
{5742} -> 55
{5743} -> 1538
{5746} -> 56
{5747} -> 57
{5751} -> 1758
{5763} -> 1976
{5764} -> 1977
{5768} -> 1978
{5781} -> 7207
{5785} -> 5218
{5813} -> 4210
{5814} -> 2193
{5815} -> 4221
{5818} -> 2194
{5819} -> 2195
{5823} -> 4232
{5835} -> 2196
{5836} -> 2197
{5837} -> 4374
{5838} -> 2838
{5839} -> 4385
{5840} -> 2198
{5842} -> 2839
{5843} -> 2840
{5847} -> 4396
{5857} -> 4243
{5859} -> 2841
{5860} -> 2842
{5864} -> 2843
{5881} -> 4407
{5907} -> 5281
{5908} -> 5282
{5912} -> 5283
{5929} -> 5284
{5931} -> 2844
{5932} -> 2845
{5936} -> 2846
{5937} -> 5021
{5938} -> 1319
{5939} -> 1539
{5940} -> 5087
{5942} -> 1320
{5943} -> 58
{5944} -> 1540
{5947} -> 1759
{5948} -> 1760
{5952} -> 5153
{5953} -> 2847
{5959} -> 1321
{5960} -> 59
{5961} -> 1541
{5964} -> 60
{5965} -> 61
{5969} -> 1761
{5981} -> 1979
{5982} -> 1980
{5986} -> 1981
{6001} -> 7352
{6003} -> 5219
{6025} -> 4418
{6031} -> 1322
{6032} -> 62
{6033} -> 1542
{6036} -> 63
{6037} -> 64
{6041} -> 1762
{6053} -> 65
{6054} -> 66
{6058} -> 67
{6075} -> 1982
{6125} -> 2199
{6126} -> 2200
{6130} -> 2201
{6147} -> 2202
{6149} -> 2848
{6150} -> 2849
{6154} -> 2850
{6171} -> 2851
{6219} -> 5285
{6243} -> 2852
{6249} -> 4254
{6250} -> 2413
{6251} -> 4265
{6254} -> 2414
{6255} -> 2415
{6259} -> 4276
{6271} -> 2416
{6272} -> 2417
{6276} -> 2418
{6293} -> 4287
{6343} -> 2419
{6344} -> 2420
{6348} -> 2421
{6365} -> 2422
{6391} -> 7375
{6437} -> 4298
{6461} -> 4429
{6561} -> 5347
{6562} -> 5348
{6566} -> 5349
{6583} -> 5350
{6617} -> 5022
{6618} -> 1323
{6619} -> 1543
{6620} -> 5088
{6622} -> 1324
{6623} -> 68
{6624} -> 1544
{6627} -> 1763
{6628} -> 1764
{6632} -> 5154
{6639} -> 1325
{6640} -> 69
{6641} -> 1545
{6644} -> 70
{6645} -> 71
{6649} -> 1765
{6655} -> 5351
{6661} -> 1983
{6662} -> 1984
{6666} -> 1985
{6683} -> 5220
{6711} -> 1326
{6712} -> 72
{6713} -> 1546
{6716} -> 73
{6717} -> 74
{6721} -> 1766
{6733} -> 75
{6734} -> 76
{6738} -> 77
{6755} -> 1986
{6805} -> 2203
{6806} -> 2204
{6810} -> 2205
{6827} -> 2206
{6829} -> 4435
{6830} -> 4436
{6834} -> 4437
{6851} -> 4438
{6873} -> 7364
{6899} -> 5286
{6923} -> 4439
{6929} -> 1327
{6930} -> 78
{6931} -> 1547
{6934} -> 79
{6935} -> 80
{6939} -> 1767
{6951} -> 81
{6952} -> 82
{6956} -> 83
{6973} -> 1987
{7023} -> 84
{7024} -> 85
{7028} -> 86
{7045} -> 87
{7117} -> 2207
{7141} -> 4440
{7241} -> 2423
{7242} -> 2424
{7246} -> 2425
{7263} -> 2426
{7267} -> 7225
{7268} -> 5458
{7269} -> 7226
{7272} -> 5459
{7273} -> 5460
{7277} -> 7227
{7289} -> 5461
{7290} -> 5462
{7294} -> 5463
{7311} -> 7228
{7335} -> 2427
{7361} -> 5464
{7362} -> 5465
{7366} -> 5466
{7383} -> 5467
{7455} -> 7229
{7553} -> 5352
{7579} -> 5468
{7580} -> 5469
{7584} -> 5470
{7601} -> 5471
{7609} -> 4309
{7610} -> 2633
{7611} -> 4320
{7614} -> 2634
{7615} -> 2635
{7619} -> 4331
{7631} -> 2636
{7632} -> 2637
{7636} -> 2638
{7653} -> 4342
{7673} -> 5472
{7703} -> 2639
{7704} -> 2640
{7708} -> 2641
{7725} -> 2642
{7797} -> 4353
{7821} -> 7219
{7891} -> 7230
{7921} -> 2643
{7922} -> 2644
{7926} -> 2645
{7943} -> 2646
{8015} -> 2647
{8047} -> 5023
{8048} -> 1328
{8049} -> 1548
{8050} -> 5089
{8052} -> 1329
{8053} -> 88
{8054} -> 1549
{8057} -> 1768
{8058} -> 1769
{8062} -> 5155
{8069} -> 1330
{8070} -> 89
{8071} -> 1550
{8074} -> 90
{8075} -> 91
{8079} -> 1770
{8091} -> 1988
{8092} -> 1989
{8096} -> 1990
{8113} -> 5221
{8141} -> 1331
{8142} -> 92
{8143} -> 1551
{8146} -> 93
{8147} -> 94
{8151} -> 1771
{8163} -> 95
{8164} -> 96
{8168} -> 97
{8185} -> 1991
{8233} -> 4364
{8235} -> 2208
{8236} -> 2209
{8240} -> 2210
{8257} -> 2211
{8259} -> 5473
{8260} -> 5474
{8264} -> 5475
{8281} -> 5476
{8329} -> 5287
{8353} -> 5477
{8359} -> 1332
{8360} -> 98
{8361} -> 1552
{8364} -> 99
{8365} -> 100
{8369} -> 1772
{8381} -> 101
{8382} -> 102
{8386} -> 103
{8403} -> 1992
{8453} -> 104
{8454} -> 105
{8458} -> 106
{8475} -> 107
{8547} -> 2212
{8571} -> 5478
{8601} -> 5413
{8602} -> 5414
{8606} -> 5415
{8623} -> 5416
{8671} -> 2428
{8672} -> 2429
{8676} -> 2430
{8693} -> 2431
{8695} -> 5417
{8765} -> 2432
{8913} -> 5418
{8983} -> 5353
{9039} -> 1333
{9040} -> 108
{9041} -> 1553
{9044} -> 109
{9045} -> 110
{9049} -> 1773
{9061} -> 111
{9062} -> 112
{9066} -> 113
{9083} -> 1993
{9133} -> 114
{9134} -> 115
{9138} -> 116
{9155} -> 117
{9227} -> 2213
{9251} -> 7231
{9351} -> 118
{9352} -> 119
{9356} -> 120
{9373} -> 121
{9445} -> 5859
{9593} -> 7376
{9663} -> 2433
{9689} -> 7381
{9690} -> 7382
{9694} -> 7383
{9711} -> 7384
{9783} -> 7385
{10001} -> 7386
{10031} -> 2648
{10032} -> 2649
{10036} -> 2650
{10053} -> 2651
{10125} -> 2652
{10343} -> 2653
{10469} -> 4375
{10470} -> 2853
{10471} -> 4386
{10474} -> 2854
{10475} -> 2855
{10479} -> 4397
{10491} -> 2856
{10492} -> 2857
{10496} -> 2858
{10513} -> 4408
{10563} -> 2859
{10564} -> 2860
{10568} -> 2861
{10585} -> 2862
{10657} -> 4419
{10681} -> 7387
{10781} -> 2863
{10782} -> 2864
{10786} -> 2865
{10803} -> 2866
{10875} -> 2867
{11023} -> 5419
{11093} -> 4430
{11249} -> 7148
{11250} -> 4446
{11251} -> 4457
{11252} -> 7160
{11254} -> 4447
{11255} -> 3038
{11256} -> 4458
{11259} -> 4468
{11260} -> 4469
{11264} -> 7172
{11271} -> 4448
{11272} -> 3039
{11273} -> 4459
{11276} -> 3040
{11277} -> 3041
{11281} -> 4470
{11293} -> 4479
{11294} -> 4480
{11298} -> 4481
{11315} -> 7184
{11343} -> 4449
{11344} -> 3042
{11345} -> 4460
{11348} -> 3043
{11349} -> 3044
{11353} -> 4471
{11365} -> 3045
{11366} -> 3046
{11370} -> 3047
{11387} -> 4482
{11437} -> 4490
{11438} -> 4491
{11442} -> 4492
{11459} -> 4493
{11461} -> 2868
{11462} -> 2869
{11466} -> 2870
{11483} -> 2871
{11531} -> 7196
{11555} -> 2872
{11561} -> 4450
{11562} -> 3048
{11563} -> 4461
{11566} -> 3049
{11567} -> 3050
{11571} -> 4472
{11583} -> 3051
{11584} -> 3052
{11588} -> 3053
{11605} -> 4483
{11655} -> 3054
{11656} -> 3055
{11660} -> 3056
{11677} -> 3057
{11749} -> 4494
{11773} -> 2873
{11873} -> 4501
{11874} -> 4502
{11878} -> 4503
{11895} -> 4504
{11967} -> 4505
{12185} -> 7208
{12241} -> 4451
{12242} -> 3058
{12243} -> 4462
{12246} -> 3059
{12247} -> 3060
{12251} -> 4473
{12263} -> 3061
{12264} -> 3062
{12268} -> 3063
{12285} -> 4484
{12335} -> 3064
{12336} -> 3065
{12340} -> 3066
{12357} -> 3067
{12429} -> 4495
{12453} -> 4441
{12523} -> 7305
{12524} -> 5024
{12525} -> 4145
{12526} -> 5090
{12527} -> 7317
{12528} -> 5025
{12529} -> 1334
{12530} -> 1554
{12531} -> 5091
{12533} -> 4156
{12534} -> 1774
{12535} -> 4167
{12538} -> 5156
{12539} -> 5157
{12543} -> 7329
{12545} -> 5026
{12546} -> 1335
{12547} -> 1555
{12548} -> 5092
{12550} -> 1336
{12551} -> 122
{12552} -> 1556
{12553} -> 3068
{12554} -> 3069
{12555} -> 1775
{12556} -> 1776
{12558} -> 3070
{12560} -> 5158
{12567} -> 4178
{12568} -> 1994
{12569} -> 4189
{12572} -> 1995
{12573} -> 1996
{12575} -> 3071
{12577} -> 4200
{12589} -> 5222
{12590} -> 5223
{12594} -> 5224
{12611} -> 7341
{12617} -> 5027
{12618} -> 1337
{12619} -> 1557
{12620} -> 5093
{12622} -> 1338
{12623} -> 123
{12624} -> 1558
{12627} -> 1777
{12628} -> 1778
{12632} -> 5159
{12639} -> 1339
{12640} -> 124
{12641} -> 1559
{12644} -> 125
{12645} -> 126
{12647} -> 3072
{12649} -> 1779
{12661} -> 1997
{12662} -> 1998
{12666} -> 1999
{12683} -> 5225
{12711} -> 4211
{12712} -> 2214
{12713} -> 4222
{12716} -> 2215
{12717} -> 2216
{12721} -> 4233
{12733} -> 2217
{12734} -> 2218
{12738} -> 2219
{12755} -> 4244
{12805} -> 5288
{12806} -> 5289
{12810} -> 5290
{12827} -> 5291
{12835} -> 5028
{12836} -> 1340
{12837} -> 1560
{12838} -> 5094
{12840} -> 1341
{12841} -> 127
{12842} -> 1561
{12845} -> 1780
{12846} -> 1781
{12850} -> 5160
{12857} -> 1342
{12858} -> 128
{12859} -> 1562
{12862} -> 129
{12863} -> 130
{12865} -> 4506
{12867} -> 1782
{12879} -> 2000
{12880} -> 2001
{12884} -> 2002
{12891} -> 5479
{12892} -> 5480
{12896} -> 5481
{12899} -> 7353
{12901} -> 5226
{12913} -> 5482
{12929} -> 1343
{12930} -> 131
{12931} -> 1563
{12934} -> 132
{12935} -> 133
{12939} -> 1783
{12951} -> 134
{12952} -> 135
{12956} -> 136
{12973} -> 2003
{12985} -> 5483
{13023} -> 2220
{13024} -> 2221
{13028} -> 2222
{13045} -> 2223
{13117} -> 5292
{13147} -> 4255
{13148} -> 2434
{13149} -> 4266
{13152} -> 2435
{13153} -> 2436
{13157} -> 4277
{13169} -> 2437
{13170} -> 2438
{13174} -> 2439
{13191} -> 4288
{13203} -> 5484
{13233} -> 4512
{13234} -> 4513
{13238} -> 4514
{13241} -> 2440
{13242} -> 2441
{13246} -> 2442
{13255} -> 4515
{13263} -> 2443
{13327} -> 4516
{13335} -> 4299
{13459} -> 5354
{13460} -> 5355
{13464} -> 5356
{13481} -> 5357
{13515} -> 5029
{13516} -> 1344
{13517} -> 1564
{13518} -> 5095
{13520} -> 1345
{13521} -> 137
{13522} -> 1565
{13525} -> 1784
{13526} -> 1785
{13530} -> 5161
{13537} -> 1346
{13538} -> 138
{13539} -> 1566
{13542} -> 139
{13543} -> 140
{13545} -> 4517
{13547} -> 1786
{13553} -> 5358
{13559} -> 2004
{13560} -> 2005
{13564} -> 2006
{13581} -> 5227
{13609} -> 1347
{13610} -> 141
{13611} -> 1567
{13614} -> 142
{13615} -> 143
{13619} -> 1787
{13631} -> 144
{13632} -> 145
{13636} -> 146
{13653} -> 2007
{13671} -> 4452
{13672} -> 3073
{13673} -> 4463
{13676} -> 3074
{13677} -> 3075
{13681} -> 4474
{13693} -> 3076
{13694} -> 3077
{13698} -> 3078
{13703} -> 2224
{13704} -> 2225
{13708} -> 2226
{13715} -> 4485
{13725} -> 2227
{13765} -> 3079
{13766} -> 3080
{13770} -> 3081
{13771} -> 7365
{13787} -> 3082
{13797} -> 5293
{13827} -> 1348
{13828} -> 147
{13829} -> 1568
{13832} -> 148
{13833} -> 149
{13837} -> 1788
{13849} -> 150
{13850} -> 151
{13854} -> 152
{13859} -> 4496
{13871} -> 2008
{13883} -> 5485
{13921} -> 153
{13922} -> 154
{13926} -> 155
{13943} -> 156
{13983} -> 3083
{13984} -> 3084
{13988} -> 3085
{14005} -> 3086
{14015} -> 2228
{14077} -> 3087
{14139} -> 2444
{14140} -> 2445
{14144} -> 2446
{14161} -> 2447
{14225} -> 7220
{14233} -> 2448
{14295} -> 4507
{14451} -> 5359
{14507} -> 4310
{14508} -> 2654
{14509} -> 4321
{14512} -> 2655
{14513} -> 2656
{14517} -> 4332
{14529} -> 2657
{14530} -> 2658
{14534} -> 2659
{14551} -> 4343
{14601} -> 2660
{14602} -> 2661
{14606} -> 2662
{14623} -> 2663
{14663} -> 3088
{14664} -> 3089
{14668} -> 3090
{14685} -> 3091
{14695} -> 4354
{14757} -> 3092
{14819} -> 2664
{14820} -> 2665
{14824} -> 2666
{14841} -> 2667
{14913} -> 2668
{14945} -> 5030
{14946} -> 1349
{14947} -> 1569
{14948} -> 5096
{14950} -> 1350
{14951} -> 157
{14952} -> 1570
{14955} -> 1789
{14956} -> 1790
{14960} -> 5162
{14967} -> 1351
{14968} -> 158
{14969} -> 1571
{14972} -> 159
{14973} -> 160
