"{"KAo", 0.6532167277664621, 1.3064334555329242}","{"KQs", 0.47088781646806327, 1.4126634494041899}","{"88o", 0.37589863741850277, 1.503594549674011}","{"KJs", 0.31056752543982474, 1.5528376271991238}","{"ATs", 0.26699949794513417, 1.601996987670805}","{"ATs", 0.23498346753688926, 1.6448842727582247}","{"ATs", 0.21004513530951974, 1.680361082476158}","{"ATs", 0.18997824513245848, 1.7098042061921264}","{"KAo", 0.17211666663573819, 1.721166666357382}"
"{"ATs", 0.6460142706585402, 1.2920285413170804}","{"ATs", 0.470655691434964, 1.411967074304892}","{"ATs", 0.3721469158073116, 1.4885876632292463}","{"ATs", 0.3100305977200614, 1.5501529886003071}","{"99o", 0.26634012813381724, 1.5980407688029035}","{"QJs", 0.2319475089202916, 1.6236325624420411}","{"QJs", 0.20782046494913292, 1.6625637195930634}","{"QJs", 0.188285863152997, 1.6945727683769731}","{"TTo", 0.17151334262591306, 1.7151334262591305}"
"{"QAo", 0.6443221226715701, 1.2886442453431401}","{"QAo", 0.46811243315095113, 1.4043372994528533}","{"QAo", 0.3683753537426, 1.4735014149704}","{"QAo", 0.30447954228363, 1.52239771141815}","{"QJs", 0.2623325315128897, 1.5739951890773383}","{"KTs", 0.2278545374917511, 1.5949817624422578}","{"KTs", 0.2039866912802649, 1.6318935302421191}","{"KTs", 0.18476049176328158, 1.662844425869534}","{"KTs", 0.16900442124777798, 1.6900442124777797}"
"{"JAo", 0.6356568984908629, 1.2713137969817259}","{"77o", 0.4647329082588046, 1.3941987247764138}","{"KJs", 0.3682300456009627, 1.4729201824038507}","{"QJs", 0.3018936900630986, 1.509468450315493}","{"QAo", 0.2591918588465344, 1.5551511530792064}","{"QAo", 0.22469388921637526, 1.5728572245146268}","{"QTs", 0.19908285077366203, 1.5926628061892962}","{"QTs", 0.1806277199940319, 1.625649479946287}","{"QTs", 0.16560750196168436, 1.6560750196168437}"
"{"KQs", 0.6340045845996678, 1.2680091691993356}","{"KJs", 0.45878757584975266, 1.376362727549258}","{"QJs", 0.3566644903512136, 1.4266579614048545}","{"KTs", 0.2987313338988787, 1.4936566694943934}","{"KTs", 0.25828169130723255, 1.5496901478433953}","{"99o", 0.22427369463534114, 1.569915862447388}","{"JTs", 0.19768614691402442, 1.5814891753121953}","{"JTs", 0.17991530847898604, 1.6192377763108743}","{"JTs", 0.1655291866007024, 1.655291866007024}"
"{"66o", 0.6328236240595451, 1.2656472481190901}","{"JAo", 0.45500533111553265, 1.365015993346598}","{"KTs", 0.35633842477408917, 1.4253536990963567}","{"88o", 0.2946520983241493, 1.4732604916207466}","{"QTs", 0.2515669760045292, 1.5094018560271754}","{"QTs", 0.2221405209094382, 1.5549836463660673}","{"QAo", 0.19712673899450217, 1.5770139119560174}","{"QAo", 0.17443685218531987, 1.569931669667879}","{"99o", 0.15559349176796652, 1.5559349176796653}"
"{"A9s", 0.6278168231021394, 1.2556336462042788}","{"KTs", 0.4478675630650552, 1.3436026891951656}","{"JAo", 0.3532200363332482, 1.4128801453329929}","{"QKo", 0.29275833074273894, 1.4637916537136948}","{"QKo", 0.2503263119595869, 1.5019578717575213}","{"JTs", 0.22001404846671097, 1.5400983392669767}","{"99o", 0.1940890028258239, 1.5527120226065911}","{"99o", 0.17202584919590408, 1.5482326427631368}","{"QAo", 0.15542741584908146, 1.5542741584908146}"
"{"TAo", 0.6271753443724687, 1.2543506887449374}","{"A9s", 0.4455219553045852, 1.3365658659137556}","{"QKo", 0.3517107695937403, 1.4068430783749613}","{"QTs", 0.29044170863926416, 1.4522085431963208}","{"JTs", 0.24861286496958704, 1.4916771898175223}","{"QKo", 0.21752120591945975, 1.5226484414362182}","{"QKo", 0.19103819856008294, 1.5283055884806636}","{"QKo", 0.16920892676959423, 1.522880340926348}","{"A9s", 0.15376452263137286, 1.5376452263137286}"
"{"KJs", 0.6256972225905442, 1.2513944451810883}","{"QKo", 0.44391189562617794, 1.3317356868785337}","{"A9s", 0.3450977563206416, 1.3803910252825664}","{"JAo", 0.28858059693877847, 1.4429029846938923}","{"JAo", 0.2433371751664495, 1.4600230509986971}","{"A9s", 0.21076460407966907, 1.4753522285576834}","{"A9s", 0.18735519707166007, 1.4988415765732805}","{"A9s", 0.16879232006497888, 1.5191308805848098}","{"QKo", 0.15093312786566226, 1.5093312786566226}"
"{"A8s", 0.6193988506279567, 1.2387977012559135}","{"TAo", 0.4428850679655277, 1.328655203896583}","{"QTs", 0.3450804215090551, 1.3803216860362204}","{"JTs", 0.28628588732786886, 1.4314294366393443}","{"A9s", 0.2412970673612537, 1.4477824041675222}","{"JAo", 0.2093528200297465, 1.4654697402082255}","{"JAo", 0.18259909374350458, 1.4607927499480367}","{"K9s", 0.16307014681816892, 1.4676313213635204}","{"K9s", 0.1485743953388417, 1.485743953388417}"
"{"KTs", 0.6178688514399844, 1.2357377028799688}","{"QJs", 0.4417960059678441, 1.3253880179035322}","{"77o", 0.3438310739784054, 1.3753242959136216}","{"A9s", 0.28322230051071784, 1.4161115025535893}","{"88o", 0.24020354633400887, 1.4412212780040532}","{"K9s", 0.20340690983108942, 1.423848368817626}","{"K9s", 0.1809339290761416, 1.4474714326091327}","{"A8s", 0.1619634972270516, 1.4576714750434645}","{"T9s", 0.14847053148823683, 1.4847053148823683}"
"{"QKo", 0.6145801478781711, 1.2291602957563421}","{"A8s", 0.43508359408098257, 1.3052507822429478}","{"TAo", 0.3397726190580737, 1.3590904762322948}","{"JKo", 0.2772460414262688, 1.386230207131344}","{"JKo", 0.23497028171204679, 1.4098216902722807}","{"88o", 0.2030026792516323, 1.421018754761426}","{"A8s", 0.17980506925815987, 1.438440554065279}","{"T9s", 0.16118917451931694, 1.4507025706738526}","{"A8s", 0.14758142816339287, 1.4758142816339288}"
"{"A7s", 0.6098614666463412, 1.2197229332926824}","{"66o", 0.4319282049619016, 1.2957846148857048}","{"JTs", 0.33857064947436727, 1.354282597897469}","{"TAo", 0.2750301671002315, 1.3751508355011575}","{"K9s", 0.2325176599745947, 1.3951059598475681}","{"JKo", 0.20278066939523717, 1.4194646857666602}","{"JKo", 0.1772732723584219, 1.4181861788673753}","{"JAo", 0.16088100333111016, 1.4479290299799914}","{"J9s", 0.14568934588087584, 1.4568934588087585}"
"{"9Ao", 0.6077185273262677, 1.2154370546525355}","{"QTs", 0.43103338276395725, 1.2931001482918718}","{"JKo", 0.33681874818448265, 1.3472749927379306}","{"A8s", 0.27342240520055233, 1.3671120260027616}","{"A8s", 0.2322350387237102, 1.3934102323422612}","{"A8s", 0.20247361980218792, 1.4173153386153154}","{"T9s", 0.17707453924154395, 1.4165963139323516}","{"Q9s", 0.15913867033563137, 1.4322480330206824}","{"Q9s", 0.14531201325209422, 1.4531201325209422}"
"{"JKo", 0.6056896785962645, 1.211379357192529}","{"JKo", 0.4309114088049225, 1.2927342264147677}","{"A8s", 0.3346876013200273, 1.3387504052801091}","{"K9s", 0.2719832971390863, 1.3599164856954316}","{"TAo", 0.23029206948901926, 1.3817524169341155}","{"Q9s", 0.19795009453255358, 1.385650661727875}","{"88o", 0.17701054707234085, 1.4160843765787268}","{"J9s", 0.15891384097621478, 1.430224568785933}","{"88o", 0.14470901382816537, 1.4470901382816537}"
"{"55o", 0.6032682763913596, 1.2065365527827192}","{"A7s", 0.4239047154317008, 1.2717141462951023}","{"K9s", 0.32948607764830784, 1.3179443105932314}","{"JQo", 0.2692328525750156, 1.346164262875078}","{"JQo", 0.22870469357351175, 1.3722281614410705}","{"JQo", 0.19764887595014405, 1.3835421316510084}","{"Q9s", 0.17628323305828547, 1.4102658644662838}","{"88o", 0.158404244857659, 1.425638203718931}","{"A5s", 0.14450615258401758, 1.4450615258401758}"
"{"QJs", 0.6025771075035915, 1.205154215007183}","{"K9s", 0.4230328518682131, 1.2690985556046392}","{"JQo", 0.3255192765738603, 1.3020771062954413}","{"77o", 0.267704476664617, 1.338522383323085}","{"Q9s", 0.22606840592935026, 1.3564104355761015}","{"T9s", 0.19734909232066516, 1.3814436462446562}","{"J9s", 0.17536975112636088, 1.402958009010887}","{"A5s", 0.15770228967845137, 1.4193206071060624}","{"JAo", 0.14293784621746436, 1.4293784621746437}"
"{"K9s", 0.599922792675594, 1.199845585351188}","{"JTs", 0.41948828981765096, 1.2584648694529528}","{"A7s", 0.32405985963128137, 1.2962394385251255}","{"TKo", 0.26423300202112177, 1.321165010105609}","{"A7s", 0.22390796624665008, 1.3434477974799004}","{"TAo", 0.197099578219524, 1.379697047536668}","{"A5s", 0.17399322354655833, 1.3919457883724666}","{"JKo", 0.1565273397543739, 1.4087460577893651}","{"A7s", 0.14279760145843523, 1.4279760145843523}"
"{"A5s", 0.5992368663055666, 1.1984737326111332}","{"TKo", 0.41917906719392056, 1.2575372015817616}","{"TKo", 0.32387387248143384, 1.2954954899257354}","{"Q9s", 0.26397305952919886, 1.3198652976459944}","{"T9s", 0.2238397533104757, 1.3430385198628543}","{"J9s", 0.1962996886877138, 1.3740978208139967}","{"A7s", 0.1735090835899015, 1.388072668719212}","{"A7s", 0.156482593411512, 1.408343340703608}","{"A4s", 0.14209040568483736, 1.4209040568483735}"
"{"A6s", 0.599076077274412, 1.198152154548824}","{"9Ao", 0.41580718820576507, 1.2474215646172953}","{"Q9s", 0.3185060092589199, 1.2740240370356797}","{"A7s", 0.2639211518105992, 1.3196057590529962}","{"J9s", 0.22352108629819986, 1.3411265177891991}","{"A7s", 0.19520078140553754, 1.3664054698387629}","{"JQo", 0.17303254569975934, 1.3842603655980747}","{"A4s", 0.15480097031940016, 1.3932087328746015}","{"A3s", 0.13961753675179314, 1.3961753675179314}"
"{"8Ao", 0.5986847609324566, 1.1973695218649132}","{"A5s", 0.4143467755256707, 1.243040326577012}","{"A5s", 0.3174281581965806, 1.2697126327863224}","{"J9s", 0.2601147273635313, 1.3005736368176566}","{"TKo", 0.22250019274836413, 1.335001156490185}","{"A5s", 0.19465992628003503, 1.3626194839602452}","{"TAo", 0.17125591344627303, 1.3700473075701842}","{"JQo", 0.1531516992711389, 1.37836529344025}","{"JKo", 0.13943502949950307, 1.3943502949950306}"
"{"TKo", 0.597400835970348, 1.194801671940696}","{"JQo", 0.4135237621518446, 1.2405712864555338}","{"66o", 0.31519961085480946, 1.2607984434192379}","{"A5s", 0.25989328511059295, 1.2994664255529647}","{"A5s", 0.22188973498742756, 1.3313384099245653}","{"TKo", 0.19114239962015397, 1.3379967973410778}","{"A4s", 0.17051041504620232, 1.3640833203696185}","{"A6s", 0.15210500420393921, 1.3689450378354528}","{"A6s", 0.13919455301409994, 1.3919455301409993}"
"{"QTs", 0.594640707523368, 1.189281415046736}","{"A6s", 0.4116224688431707, 1.2348674065295122}","{"TQo", 0.3129843857459007, 1.2519375429836028}","{"T9s", 0.2594355720252094, 1.2971778601260469}","{"77o", 0.21855872421119674, 1.3113523452671805}","{"A4s", 0.19042630025828045, 1.3329841018079631}","{"A6s", 0.1681635168353372, 1.3453081346826976}","{"A3s", 0.15194314035891285, 1.3674882632302157}","{"JQo", 0.13689292629830302, 1.36892926298303}"
"{"A4s", 0.5903493705460727, 1.1806987410921455}","{"Q9s", 0.40639135447137104, 1.219174063414113}","{"A6s", 0.31289270053012114, 1.2515708021204845}","{"TQo", 0.25670571390404157, 1.2835285695202079}","{"TQo", 0.21675185941885083, 1.300511156513105}","{"A6s", 0.18868977389307606, 1.3208284172515325}","{"A3s", 0.16713729027425117, 1.3370983221940094}","{"TAo", 0.15052744055554093, 1.3547469649998685}","{"77o", 0.13649328265388297, 1.3649328265388296}"
"{"7Ao", 0.5883703902794083, 1.1767407805588166}","{"A4s", 0.4052288312551013, 1.2156864937653038}","{"J9s", 0.31212996040769014, 1.2485198416307606}","{"A6s", 0.25437939420293265, 1.2718969710146633}","{"A4s", 0.21671716825845996, 1.3003030095507597}","{"TQo", 0.18660718423280578, 1.3062502896296404}","{"TKo", 0.16661920978168257, 1.3329536782534606}","{"K8s", 0.14897151088200664, 1.3407435979380598}","{"A2s", 0.13593707411632974, 1.3593707411632974}"
"{"K8s", 0.5831103400563932, 1.1662206801127863}","{"8Ao", 0.4045535281435784, 1.2136605844307353}","{"9Ao", 0.3104928070341203, 1.2419712281364812}","{"A4s", 0.2535395634179265, 1.2676978170896325}","{"A6s", 0.2159799967797184, 1.2958799806783103}","{"A3s", 0.18638213171559118, 1.3046749220091383}","{"K8s", 0.1653979414791213, 1.3231835318329703}","{"77o", 0.14800622074237785, 1.3320559866814006}","{"K8s", 0.13573960245590005, 1.3573960245590007}"
"{"A3s", 0.5822335365704776, 1.1644670731409552}","{"TQo", 0.40204908653921595, 1.206147259617648}","{"A4s", 0.3096622400502165, 1.238648960200866}","{"TJo", 0.2533580313556558, 1.266790156778279}","{"TJo", 0.2148465350264123, 1.2890792101584738}","{"K8s", 0.18628432922274266, 1.3039903045591985}","{"77o", 0.16371466822325936, 1.309717345786075}","{"A2s", 0.1479325630539172, 1.3313930674852548}","{"T8s", 0.13552209937779028, 1.3552209937779027}"
"{"JQo", 0.5813283625369271, 1.1626567250738542}","{"K8s", 0.4015736434295181, 1.2047209302885544}","{"T9s", 0.30952886527053747, 1.2381154610821499}","{"K8s", 0.25154263376513414, 1.2577131688256706}","{"K8s", 0.21369965405206479, 1.2821979243123887}","{"77o", 0.18597281063912988, 1.3018096744739092}","{"TQo", 0.16307340839896173, 1.3045872671916938}","{"T8s", 0.14725298519636623, 1.325276866767296}","{"98s", 0.1338352545013915, 1.3383525450139149}"
"{"9Ko", 0.5781361341580952, 1.1562722683161903}","{"55o", 0.40058950534729715, 1.2017685160418914}","{"K8s", 0.3078084349380218, 1.2312337397520872}","{"A3s", 0.24749251864481656, 1.2374625932240828}","{"A3s", 0.21179573256952736, 1.2707743954171642}","{"TJo", 0.18568959142766853, 1.2998271399936796}","{"TJo", 0.16302930048540884, 1.3042344038832707}","{"TKo", 0.14692198686768898, 1.3222978818092008}","{"TAo", 0.13354081516661276, 1.3354081516661276}"
"{"5Ao", 0.5770051390817846, 1.1540102781635693}","{"A3s", 0.39670701575751377, 1.1901210472725414}","{"TJo", 0.306967332688692, 1.227869330754768}","{"9Ao", 0.24584308031196453, 1.2292154015598227}","{"Q8s", 0.2073571823887747, 1.2441430943326481}","{"A2s", 0.18138487980372128, 1.269694158626049}","{"A2s", 0.16271355850837202, 1.3017084680669762}","{"98s", 0.14523567669032109, 1.3071210902128898}","{"J8s", 0.13240405117705614, 1.3240405117705614}"
"{"6Ao", 0.5767967456847232, 1.1535934913694463}","{"J9s", 0.3946946656651083, 1.184083996995325}","{"A3s", 0.30232017747320183, 1.2092807098928073}","{"66o", 0.24486004901748684, 1.2243002450874343}","{"K7s", 0.20672154107527552, 1.240329246451653}","{"Q8s", 0.180811947380675, 1.2656836316647249}","{"T8s", 0.16192376997518532, 1.2953901598014825}","{"TJo", 0.14509738813593925, 1.3058764932234532}","{"Q8s", 0.13200912491200187, 1.3200912491200187}"
"{"Q9s", 0.5766420696797492, 1.1532841393594984}","{"K7s", 0.3926989484221826, 1.178096845266548}","{"K7s", 0.29932410304093393, 1.1972964121637357}","{"K7s", 0.2437814764598561, 1.2189073822992804}","{"A2s", 0.20604389747942842, 1.2362633848765705}","{"T8s", 0.1807870922991297, 1.265509646093908}","{"Q8s", 0.16059297907224576, 1.284743832577966}","{"Q8s", 0.14473988429609386, 1.3026589586648447}","{"K7s", 0.1312702251014241, 1.3127022510142412}"
"{"K7s", 0.5753801084821274, 1.1507602169642548}","{"9Ko", 0.39240368511896623, 1.1772110553568986}","{"8Ao", 0.29915802938734487, 1.1966321175493795}","{"Q8s", 0.24371320011383124, 1.2185660005691563}","{"T8s", 0.20569212184819335, 1.2341527310891602}","{"K7s", 0.1800384024809736, 1.2602688173668153}","{"J8s", 0.1598453845078795, 1.278763076063036}","{"J8s", 0.14459698894076517, 1.3013729004668866}","{"TKo", 0.13083640809044872, 1.3083640809044872}"
"{"JTs", 0.5752724221793826, 1.1505448443587651}","{"7Ao", 0.39232779155937136, 1.1769833746781142}","{"Q8s", 0.2971182915999893, 1.1884731663999573}","{"A2s", 0.24075722146053893, 1.2037861073026948}","{"J8s", 0.20507613957702817, 1.230456837462169}","{"J8s", 0.17936655181297187, 1.255565862690803}","{"K7s", 0.15983334682857223, 1.2786667746285778}","{"TQo", 0.14432643446763943, 1.2989379102087548}","{"TJo", 0.13069556963940457, 1.3069556963940456}"
"{"A2s", 0.573810915158379, 1.147621830316758}","{"TJo", 0.3903231982682703, 1.1709695948048109}","{"9Ko", 0.2948435700895024, 1.1793742803580096}","{"J8s", 0.240176876100155, 1.200884380500775}","{"98s", 0.2026755383988171, 1.2160532303929026}","{"98s", 0.1780657188001736, 1.2464600316012153}","{"98s", 0.1595617173110494, 1.2764937384883952}","{"K7s", 0.1439914136122998, 1.2959227225106982}","{"66o", 0.13024502040406452, 1.3024502040406452}"
"{"TQo", 0.5729010785029269, 1.1458021570058539}","{"A2s", 0.3877239166313267, 1.1631717498939802}","{"A2s", 0.2943772125755597, 1.1775088503022388}","{"T8s", 0.2397558734515564, 1.198779367257782}","{"9Ao", 0.20222084891210884, 1.213325093472653}","{"K6s", 0.17451832536300615, 1.221628277541043}","{"K6s", 0.15512617932257566, 1.2410094345806053}","{"66o", 0.14016201544826584, 1.2614581390343926}","{"TQo", 0.129154840957607, 1.2915484095760699}"
"{"44o", 0.5702939681269278, 1.1405879362538556}","{"T9s", 0.3874730088935528, 1.1624190266806584}","{"J8s", 0.2911264017783717, 1.1645056071134867}","{"98s", 0.2364204989672444, 1.182102494836222}","{"66o", 0.20098894332126735, 1.205933659927604}","{"66o", 0.172661743094536, 1.208632201661752}","{"66o", 0.1535926766473824, 1.2287414131790593}","{"K6s", 0.13996246925527503, 1.2596622232974752}","{"K6s", 0.1277803392380033, 1.277803392380033}"
"{"4Ao", 0.5673103354895869, 1.1346206709791737}","{"Q8s", 0.38535752616478447, 1.1560725784943533}","{"K6s", 0.2903838338262765, 1.161535335305106}","{"K6s", 0.23607503897249205, 1.1803751948624601}","{"K6s", 0.2001921070659711, 1.2011526423958265}","{"9Ao", 0.17052757797498402, 1.1936930458248882}","{"K5s", 0.15141924715019983, 1.2113539772015987}","{"87s", 0.13762985992094767, 1.2386687392885292}","{"87s", 0.1273725425775344, 1.2737254257753439}"
"{"K6s", 0.5664441016542633, 1.1328882033085266}","{"K6s", 0.3828311074008741, 1.1484933222026223}","{"55o", 0.28878809926914584, 1.1551523970765833}","{"9Ko", 0.2351731533129323, 1.1758657665646615}","{"K5s", 0.1948055202239763, 1.1688331213438579}","{"K5s", 0.17006614099474918, 1.1904629869632442}","{"87s", 0.15046359818096786, 1.2037087854477428}","{"K5s", 0.1367966993173996, 1.2311702938565965}","{"K5s", 0.12503687817627934, 1.2503687817627935}"
"{"8Ko", 0.5601852630071412, 1.1203705260142824}","{"5Ao", 0.3819316325235873, 1.145794897570762}","{"T8s", 0.28867906026800366, 1.1547162410720146}","{"8Ao", 0.23512134973955623, 1.1756067486977813}","{"9Ko", 0.19438506187348562, 1.1663103712409137}","{"87s", 0.16712007905193665, 1.1698405533635565}","{"97s", 0.1484603957448265, 1.187683165958612}","{"97s", 0.13529629581500305, 1.2176666623350274}","{"97s", 0.12480493571314187, 1.2480493571314186}"
"{"Q8s", 0.5601698559625901, 1.1203397119251801}","{"6Ao", 0.37906921184053083, 1.1372076355215925}","{"7Ao", 0.28750891732082673, 1.150035669283307}","{"K5s", 0.22952059524828433, 1.1476029762414217}","{"8Ao", 0.19223368777078936, 1.1534021266247363}","{"K4s", 0.16629812680184827, 1.164086887612938}","{"K4s", 0.1483367086102318, 1.1866936688818543}","{"K4s", 0.13428186264085784, 1.2085367637677207}","{"55o", 0.12377932909169165, 1.2377932909169165}"
"{"3Ao", 0.5584547089861561, 1.1169094179723122}","{"9Qo", 0.37549603601960635, 1.126488108058819}","{"98s", 0.284621731270559, 1.138486925082236}","{"9Qo", 0.22793219386978028, 1.1396609693489015}","{"Q7s", 0.19062899755123416, 1.143773985307405}","{"Q7s", 0.16576932962959232, 1.1603853074071462}","{"T7s", 0.14779716246936592, 1.1823772997549273}","{"T7s", 0.13413980629036923, 1.207258256613323}","{"T7s", 0.12323902460374543, 1.2323902460374543}"
"{"K5s", 0.5579207703876907, 1.1158415407753814}","{"J8s", 0.373973944756162, 1.121921834268486}","{"9Qo", 0.2842611093811764, 1.1370444375247055}","{"Q7s", 0.2252010739018076, 1.126005369509038}","{"K4s", 0.19014548491870997, 1.1408729095122598}","{"97s", 0.16550228992483199, 1.158516029473824}","{"Q7s", 0.14704777962734092, 1.1763822370187274}","{"55o", 0.13251716286257492, 1.1926544657631744}","{"K4s", 0.12295603214551026, 1.2295603214551027}"
"{"J9s", 0.5566144052358096, 1.1132288104716193}","{"K5s", 0.3739113477934705, 1.1217340433804115}","{"K5s", 0.28255786223601365, 1.1302314489440546}","{"9To", 0.2250725361902769, 1.1253626809513846}","{"87s", 0.18951649132427495, 1.1370989479456497}","{"T7s", 0.1654109636370841, 1.1578767454595886}","{"9Ao", 0.1463216220308401, 1.1705729762467207}","{"Q7s", 0.13245157321158915, 1.1920641589043024}","{"76s", 0.1225701782256119, 1.2257017822561191}"
"{"9Qo", 0.5536407344504305, 1.107281468900861}","{"4Ao", 0.3719266579968994, 1.1157799739906982}","{"5Ao", 0.28008946100796994, 1.1203578440318798}","{"9Jo", 0.22488539607537647, 1.1244269803768823}","{"9Qo", 0.18894139464280682, 1.133648367856841}","{"9Ko", 0.164374742272737, 1.1506231959091588}","{"J7s", 0.14573633780536974, 1.165890702442958}","{"K3s", 0.1321334193242412, 1.1892007739181707}","{"44o", 0.12152525088857398, 1.2152525088857398}"
"{"TJo", 0.5524965965622423, 1.1049931931244845}","{"8Ko", 0.3693728282519002, 1.1081184847557006}","{"9Jo", 0.2783476919452149, 1.1133907677808597}","{"7Ao", 0.22463065608352317, 1.1231532804176159}","{"T7s", 0.18885087266121775, 1.1331052359673066}","{"J7s", 0.16394416110055263, 1.1476091277038685}","{"K3s", 0.14568854696286374, 1.1655083757029099}","{"76s", 0.131953478646357, 1.187581307817213}","{"K3s", 0.12119543751572623, 1.2119543751572623}"
