"{{{40, 16}, {19, 15}}}","{{{40, 16}, {19, 14}}, {{40, 16}, {20, 15}}}","{{{39, 14}, {20, 16}}, {{40, 15}, {20, 16}}}","{{{40, 15}, {18, 13}}, {{40, 15}, {18, 16}}, {{40, 15}, {19, 14}}, {{40, 15}, {19, 16}}, {{40, 15}, {20, 14}}}"
{},"{{{40, 16}, {19, 18}}, {{40, 16}, {19, 20}}}",{},"{{{40, 15}, {18, 17}}, {{40, 15}, {18, 19}}, {{40, 15}, {18, 20}}, {{40, 15}, {19, 20}}}"
"{{{40, 16}, {23, 3}}, {{40, 16}, {24, 4}}}","{{{40, 16}, {23, 2}}, {{40, 16}, {23, 4}}, {{40, 16}, {24, 3}}}","{{{39, 14}, {24, 4}}, {{39, 16}, {24, 4}}, {{40, 15}, {24, 4}}}","{{{40, 15}, {22, 1}}, {{40, 15}, {22, 3}}, {{40, 15}, {22, 4}}, {{40, 15}, {23, 2}}, {{40, 15}, {23, 4}}, {{40, 15}, {24, 2}}, {{40, 15}, {24, 3}}}"
"{{{40, 16}, {23, 7}}, {{40, 16}, {24, 8}}}","{{{40, 16}, {23, 6}}, {{40, 16}, {23, 8}}, {{40, 16}, {24, 7}}}","{{{39, 14}, {24, 8}}, {{39, 16}, {24, 8}}, {{40, 15}, {24, 8}}}","{{{40, 15}, {22, 5}}, {{40, 15}, {22, 7}}, {{40, 15}, {22, 8}}, {{40, 15}, {23, 6}}, {{40, 15}, {23, 8}}, {{40, 15}, {24, 6}}, {{40, 15}, {24, 7}}}"
"{{{40, 16}, {23, 11}}, {{40, 16}, {24, 12}}}","{{{40, 16}, {23, 10}}, {{40, 16}, {23, 12}}, {{40, 16}, {24, 11}}}","{{{39, 14}, {24, 12}}, {{39, 16}, {24, 12}}, {{40, 15}, {24, 12}}}","{{{40, 15}, {22, 9}}, {{40, 15}, {22, 11}}, {{40, 15}, {22, 12}}, {{40, 15}, {23, 10}}, {{40, 15}, {23, 12}}, {{40, 15}, {24, 10}}, {{40, 15}, {24, 11}}}"
"{{{40, 16}, {23, 15}}}","{{{40, 16}, {23, 14}}, {{40, 16}, {24, 15}}}","{{{39, 14}, {24, 16}}, {{40, 15}, {24, 16}}}","{{{40, 15}, {22, 13}}, {{40, 15}, {22, 16}}, {{40, 15}, {23, 14}}, {{40, 15}, {23, 16}}, {{40, 15}, {24, 14}}}"
"{{{40, 16}, {23, 19}}, {{40, 16}, {24, 20}}}","{{{40, 16}, {23, 18}}, {{40, 16}, {23, 20}}, {{40, 16}, {24, 19}}}","{{{39, 14}, {24, 20}}, {{39, 16}, {24, 20}}, {{40, 15}, {24, 20}}}","{{{40, 15}, {22, 17}}, {{40, 15}, {22, 19}}, {{40, 15}, {22, 20}}, {{40, 15}, {23, 18}}, {{40, 15}, {23, 20}}, {{40, 15}, {24, 18}}, {{40, 15}, {24, 19}}}"
{},"{{{40, 16}, {23, 22}}, {{40, 16}, {23, 24}}}",{},"{{{40, 15}, {22, 21}}, {{40, 15}, {22, 23}}, {{40, 15}, {22, 24}}, {{40, 15}, {23, 24}}}"
"{{{40, 16}, {27, 3}}, {{40, 16}, {28, 4}}}","{{{40, 16}, {27, 2}}, {{40, 16}, {27, 4}}, {{40, 16}, {28, 3}}}","{{{39, 14}, {28, 4}}, {{39, 16}, {28, 4}}, {{40, 15}, {28, 4}}}","{{{40, 15}, {26, 1}}, {{40, 15}, {26, 3}}, {{40, 15}, {26, 4}}, {{40, 15}, {27, 2}}, {{40, 15}, {27, 4}}, {{40, 15}, {28, 2}}, {{40, 15}, {28, 3}}}"
"{{{40, 16}, {27, 7}}, {{40, 16}, {28, 8}}}","{{{40, 16}, {27, 6}}, {{40, 16}, {27, 8}}, {{40, 16}, {28, 7}}}","{{{39, 14}, {28, 8}}, {{39, 16}, {28, 8}}, {{40, 15}, {28, 8}}}","{{{40, 15}, {26, 5}}, {{40, 15}, {26, 7}}, {{40, 15}, {26, 8}}, {{40, 15}, {27, 6}}, {{40, 15}, {27, 8}}, {{40, 15}, {28, 6}}, {{40, 15}, {28, 7}}}"
"{{{40, 16}, {27, 11}}, {{40, 16}, {28, 12}}}","{{{40, 16}, {27, 10}}, {{40, 16}, {27, 12}}, {{40, 16}, {28, 11}}}","{{{39, 14}, {28, 12}}, {{39, 16}, {28, 12}}, {{40, 15}, {28, 12}}}","{{{40, 15}, {26, 9}}, {{40, 15}, {26, 11}}, {{40, 15}, {26, 12}}, {{40, 15}, {27, 10}}, {{40, 15}, {27, 12}}, {{40, 15}, {28, 10}}, {{40, 15}, {28, 11}}}"
"{{{40, 16}, {27, 15}}}","{{{40, 16}, {27, 14}}, {{40, 16}, {28, 15}}}","{{{39, 14}, {28, 16}}, {{40, 15}, {28, 16}}}","{{{40, 15}, {26, 13}}, {{40, 15}, {26, 16}}, {{40, 15}, {27, 14}}, {{40, 15}, {27, 16}}, {{40, 15}, {28, 14}}}"
"{{{40, 16}, {27, 19}}, {{40, 16}, {28, 20}}}","{{{40, 16}, {27, 18}}, {{40, 16}, {27, 20}}, {{40, 16}, {28, 19}}}","{{{39, 14}, {28, 20}}, {{39, 16}, {28, 20}}, {{40, 15}, {28, 20}}}","{{{40, 15}, {26, 17}}, {{40, 15}, {26, 19}}, {{40, 15}, {26, 20}}, {{40, 15}, {27, 18}}, {{40, 15}, {27, 20}}, {{40, 15}, {28, 18}}, {{40, 15}, {28, 19}}}"
"{{{40, 16}, {27, 23}}, {{40, 16}, {28, 24}}}","{{{40, 16}, {27, 22}}, {{40, 16}, {27, 24}}, {{40, 16}, {28, 23}}}","{{{39, 14}, {28, 24}}, {{39, 16}, {28, 24}}, {{40, 15}, {28, 24}}}","{{{40, 15}, {26, 21}}, {{40, 15}, {26, 23}}, {{40, 15}, {26, 24}}, {{40, 15}, {27, 22}}, {{40, 15}, {27, 24}}, {{40, 15}, {28, 22}}, {{40, 15}, {28, 23}}}"
{},"{{{40, 16}, {27, 26}}, {{40, 16}, {27, 28}}}",{},"{{{40, 15}, {26, 25}}, {{40, 15}, {26, 27}}, {{40, 15}, {26, 28}}, {{40, 15}, {27, 28}}}"
"{{{40, 16}, {31, 3}}, {{40, 16}, {32, 4}}}","{{{40, 16}, {31, 2}}, {{40, 16}, {31, 4}}, {{40, 16}, {32, 3}}}","{{{39, 14}, {32, 4}}, {{39, 16}, {32, 4}}, {{40, 15}, {32, 4}}}","{{{40, 15}, {30, 1}}, {{40, 15}, {30, 3}}, {{40, 15}, {30, 4}}, {{40, 15}, {31, 2}}, {{40, 15}, {31, 4}}, {{40, 15}, {32, 2}}, {{40, 15}, {32, 3}}}"
"{{{40, 16}, {31, 7}}, {{40, 16}, {32, 8}}}","{{{40, 16}, {31, 6}}, {{40, 16}, {31, 8}}, {{40, 16}, {32, 7}}}","{{{39, 14}, {32, 8}}, {{39, 16}, {32, 8}}, {{40, 15}, {32, 8}}}","{{{40, 15}, {30, 5}}, {{40, 15}, {30, 7}}, {{40, 15}, {30, 8}}, {{40, 15}, {31, 6}}, {{40, 15}, {31, 8}}, {{40, 15}, {32, 6}}, {{40, 15}, {32, 7}}}"
"{{{40, 16}, {31, 11}}, {{40, 16}, {32, 12}}}","{{{40, 16}, {31, 10}}, {{40, 16}, {31, 12}}, {{40, 16}, {32, 11}}}","{{{39, 14}, {32, 12}}, {{39, 16}, {32, 12}}, {{40, 15}, {32, 12}}}","{{{40, 15}, {30, 9}}, {{40, 15}, {30, 11}}, {{40, 15}, {30, 12}}, {{40, 15}, {31, 10}}, {{40, 15}, {31, 12}}, {{40, 15}, {32, 10}}, {{40, 15}, {32, 11}}}"
"{{{40, 16}, {31, 15}}}","{{{40, 16}, {31, 14}}, {{40, 16}, {32, 15}}}","{{{39, 14}, {32, 16}}, {{40, 15}, {32, 16}}}","{{{40, 15}, {30, 13}}, {{40, 15}, {30, 16}}, {{40, 15}, {31, 14}}, {{40, 15}, {31, 16}}, {{40, 15}, {32, 14}}}"
"{{{40, 16}, {31, 19}}, {{40, 16}, {32, 20}}}","{{{40, 16}, {31, 18}}, {{40, 16}, {31, 20}}, {{40, 16}, {32, 19}}}","{{{39, 14}, {32, 20}}, {{39, 16}, {32, 20}}, {{40, 15}, {32, 20}}}","{{{40, 15}, {30, 17}}, {{40, 15}, {30, 19}}, {{40, 15}, {30, 20}}, {{40, 15}, {31, 18}}, {{40, 15}, {31, 20}}, {{40, 15}, {32, 18}}, {{40, 15}, {32, 19}}}"
"{{{40, 16}, {31, 23}}, {{40, 16}, {32, 24}}}","{{{40, 16}, {31, 22}}, {{40, 16}, {31, 24}}, {{40, 16}, {32, 23}}}","{{{39, 14}, {32, 24}}, {{39, 16}, {32, 24}}, {{40, 15}, {32, 24}}}","{{{40, 15}, {30, 21}}, {{40, 15}, {30, 23}}, {{40, 15}, {30, 24}}, {{40, 15}, {31, 22}}, {{40, 15}, {31, 24}}, {{40, 15}, {32, 22}}, {{40, 15}, {32, 23}}}"
"{{{40, 16}, {31, 27}}, {{40, 16}, {32, 28}}}","{{{40, 16}, {31, 26}}, {{40, 16}, {31, 28}}, {{40, 16}, {32, 27}}}","{{{39, 14}, {32, 28}}, {{39, 16}, {32, 28}}, {{40, 15}, {32, 28}}}","{{{40, 15}, {30, 25}}, {{40, 15}, {30, 27}}, {{40, 15}, {30, 28}}, {{40, 15}, {31, 26}}, {{40, 15}, {31, 28}}, {{40, 15}, {32, 26}}, {{40, 15}, {32, 27}}}"
{},"{{{40, 16}, {31, 30}}, {{40, 16}, {31, 32}}}",{},"{{{40, 15}, {30, 29}}, {{40, 15}, {30, 31}}, {{40, 15}, {30, 32}}, {{40, 15}, {31, 32}}}"
"{{{40, 16}, {35, 3}}, {{40, 16}, {36, 4}}}","{{{40, 16}, {35, 2}}, {{40, 16}, {35, 4}}, {{40, 16}, {36, 3}}}","{{{39, 14}, {36, 4}}, {{39, 16}, {36, 4}}, {{40, 15}, {36, 4}}}","{{{40, 15}, {34, 1}}, {{40, 15}, {34, 3}}, {{40, 15}, {34, 4}}, {{40, 15}, {35, 2}}, {{40, 15}, {35, 4}}, {{40, 15}, {36, 2}}, {{40, 15}, {36, 3}}}"
"{{{40, 16}, {35, 7}}, {{40, 16}, {36, 8}}}","{{{40, 16}, {35, 6}}, {{40, 16}, {35, 8}}, {{40, 16}, {36, 7}}}","{{{39, 14}, {36, 8}}, {{39, 16}, {36, 8}}, {{40, 15}, {36, 8}}}","{{{40, 15}, {34, 5}}, {{40, 15}, {34, 7}}, {{40, 15}, {34, 8}}, {{40, 15}, {35, 6}}, {{40, 15}, {35, 8}}, {{40, 15}, {36, 6}}, {{40, 15}, {36, 7}}}"
"{{{40, 16}, {35, 11}}, {{40, 16}, {36, 12}}}","{{{40, 16}, {35, 10}}, {{40, 16}, {35, 12}}, {{40, 16}, {36, 11}}}","{{{39, 14}, {36, 12}}, {{39, 16}, {36, 12}}, {{40, 15}, {36, 12}}}","{{{40, 15}, {34, 9}}, {{40, 15}, {34, 11}}, {{40, 15}, {34, 12}}, {{40, 15}, {35, 10}}, {{40, 15}, {35, 12}}, {{40, 15}, {36, 10}}, {{40, 15}, {36, 11}}}"
"{{{40, 16}, {35, 15}}}","{{{40, 16}, {35, 14}}, {{40, 16}, {36, 15}}}","{{{39, 14}, {36, 16}}, {{40, 15}, {36, 16}}}","{{{40, 15}, {34, 13}}, {{40, 15}, {34, 16}}, {{40, 15}, {35, 14}}, {{40, 15}, {35, 16}}, {{40, 15}, {36, 14}}}"
"{{{40, 16}, {35, 19}}, {{40, 16}, {36, 20}}}","{{{40, 16}, {35, 18}}, {{40, 16}, {35, 20}}, {{40, 16}, {36, 19}}}","{{{39, 14}, {36, 20}}, {{39, 16}, {36, 20}}, {{40, 15}, {36, 20}}}","{{{40, 15}, {34, 17}}, {{40, 15}, {34, 19}}, {{40, 15}, {34, 20}}, {{40, 15}, {35, 18}}, {{40, 15}, {35, 20}}, {{40, 15}, {36, 18}}, {{40, 15}, {36, 19}}}"
"{{{40, 16}, {35, 23}}, {{40, 16}, {36, 24}}}","{{{40, 16}, {35, 22}}, {{40, 16}, {35, 24}}, {{40, 16}, {36, 23}}}","{{{39, 14}, {36, 24}}, {{39, 16}, {36, 24}}, {{40, 15}, {36, 24}}}","{{{40, 15}, {34, 21}}, {{40, 15}, {34, 23}}, {{40, 15}, {34, 24}}, {{40, 15}, {35, 22}}, {{40, 15}, {35, 24}}, {{40, 15}, {36, 22}}, {{40, 15}, {36, 23}}}"
"{{{40, 16}, {35, 27}}, {{40, 16}, {36, 28}}}","{{{40, 16}, {35, 26}}, {{40, 16}, {35, 28}}, {{40, 16}, {36, 27}}}","{{{39, 14}, {36, 28}}, {{39, 16}, {36, 28}}, {{40, 15}, {36, 28}}}","{{{40, 15}, {34, 25}}, {{40, 15}, {34, 27}}, {{40, 15}, {34, 28}}, {{40, 15}, {35, 26}}, {{40, 15}, {35, 28}}, {{40, 15}, {36, 26}}, {{40, 15}, {36, 27}}}"
"{{{40, 16}, {35, 31}}, {{40, 16}, {36, 32}}}","{{{40, 16}, {35, 30}}, {{40, 16}, {35, 32}}, {{40, 16}, {36, 31}}}","{{{39, 14}, {36, 32}}, {{39, 16}, {36, 32}}, {{40, 15}, {36, 32}}}","{{{40, 15}, {34, 29}}, {{40, 15}, {34, 31}}, {{40, 15}, {34, 32}}, {{40, 15}, {35, 30}}, {{40, 15}, {35, 32}}, {{40, 15}, {36, 30}}, {{40, 15}, {36, 31}}}"
{},"{{{40, 16}, {35, 34}}, {{40, 16}, {35, 36}}}",{},"{{{40, 15}, {34, 33}}, {{40, 15}, {34, 35}}, {{40, 15}, {34, 36}}, {{40, 15}, {35, 36}}}"
"{{{40, 16}, {39, 3}}}","{{{40, 16}, {39, 2}}, {{40, 16}, {39, 4}}}","{{{39, 14}, {40, 4}}, {{39, 16}, {40, 4}}}","{{{40, 15}, {38, 1}}, {{40, 15}, {38, 3}}, {{40, 15}, {38, 4}}, {{40, 15}, {39, 2}}, {{40, 15}, {39, 4}}}"
"{{{40, 16}, {39, 7}}}","{{{40, 16}, {39, 6}}, {{40, 16}, {39, 8}}}","{{{39, 14}, {40, 8}}, {{39, 16}, {40, 8}}}","{{{40, 15}, {38, 5}}, {{40, 15}, {38, 7}}, {{40, 15}, {38, 8}}, {{40, 15}, {39, 6}}, {{40, 15}, {39, 8}}}"
"{{{40, 16}, {39, 11}}}","{{{40, 16}, {39, 10}}, {{40, 16}, {39, 12}}}","{{{39, 14}, {40, 12}}, {{39, 16}, {40, 12}}}","{{{40, 15}, {38, 9}}, {{40, 15}, {38, 11}}, {{40, 15}, {38, 12}}, {{40, 15}, {39, 10}}, {{40, 15}, {39, 12}}}"
"{{{40, 16}, {39, 15}}}","{{{40, 16}, {39, 14}}}",{},"{{{40, 15}, {38, 13}}, {{40, 15}, {38, 16}}, {{40, 15}, {39, 16}}}"
{},"{{{40, 20}, {3, 2}}, {{40, 20}, {3, 4}}}",{},"{{{40, 19}, {2, 1}}, {{40, 19}, {2, 3}}, {{40, 19}, {2, 4}}, {{40, 19}, {3, 4}}}"
"{{{40, 20}, {7, 3}}, {{40, 20}, {8, 4}}}","{{{40, 20}, {7, 2}}, {{40, 20}, {7, 4}}, {{40, 20}, {8, 3}}}","{{{39, 18}, {8, 4}}, {{39, 20}, {8, 4}}, {{40, 19}, {8, 4}}}","{{{40, 19}, {6, 1}}, {{40, 19}, {6, 3}}, {{40, 19}, {6, 4}}, {{40, 19}, {7, 2}}, {{40, 19}, {7, 4}}, {{40, 19}, {8, 2}}, {{40, 19}, {8, 3}}}"
{},"{{{40, 20}, {7, 6}}, {{40, 20}, {7, 8}}}",{},"{{{40, 19}, {6, 5}}, {{40, 19}, {6, 7}}, {{40, 19}, {6, 8}}, {{40, 19}, {7, 8}}}"
"{{{40, 20}, {11, 3}}, {{40, 20}, {12, 4}}}","{{{40, 20}, {11, 2}}, {{40, 20}, {11, 4}}, {{40, 20}, {12, 3}}}","{{{39, 18}, {12, 4}}, {{39, 20}, {12, 4}}, {{40, 19}, {12, 4}}}","{{{40, 19}, {10, 1}}, {{40, 19}, {10, 3}}, {{40, 19}, {10, 4}}, {{40, 19}, {11, 2}}, {{40, 19}, {11, 4}}, {{40, 19}, {12, 2}}, {{40, 19}, {12, 3}}}"
"{{{40, 20}, {11, 7}}, {{40, 20}, {12, 8}}}","{{{40, 20}, {11, 6}}, {{40, 20}, {11, 8}}, {{40, 20}, {12, 7}}}","{{{39, 18}, {12, 8}}, {{39, 20}, {12, 8}}, {{40, 19}, {12, 8}}}","{{{40, 19}, {10, 5}}, {{40, 19}, {10, 7}}, {{40, 19}, {10, 8}}, {{40, 19}, {11, 6}}, {{40, 19}, {11, 8}}, {{40, 19}, {12, 6}}, {{40, 19}, {12, 7}}}"
{},"{{{40, 20}, {11, 10}}, {{40, 20}, {11, 12}}}",{},"{{{40, 19}, {10, 9}}, {{40, 19}, {10, 11}}, {{40, 19}, {10, 12}}, {{40, 19}, {11, 12}}}"
"{{{40, 20}, {15, 3}}, {{40, 20}, {16, 4}}}","{{{40, 20}, {15, 2}}, {{40, 20}, {15, 4}}, {{40, 20}, {16, 3}}}","{{{39, 18}, {16, 4}}, {{39, 20}, {16, 4}}, {{40, 19}, {16, 4}}}","{{{40, 19}, {14, 1}}, {{40, 19}, {14, 3}}, {{40, 19}, {14, 4}}, {{40, 19}, {15, 2}}, {{40, 19}, {15, 4}}, {{40, 19}, {16, 2}}, {{40, 19}, {16, 3}}}"
"{{{40, 20}, {15, 7}}, {{40, 20}, {16, 8}}}","{{{40, 20}, {15, 6}}, {{40, 20}, {15, 8}}, {{40, 20}, {16, 7}}}","{{{39, 18}, {16, 8}}, {{39, 20}, {16, 8}}, {{40, 19}, {16, 8}}}","{{{40, 19}, {14, 5}}, {{40, 19}, {14, 7}}, {{40, 19}, {14, 8}}, {{40, 19}, {15, 6}}, {{40, 19}, {15, 8}}, {{40, 19}, {16, 6}}, {{40, 19}, {16, 7}}}"
"{{{40, 20}, {15, 11}}, {{40, 20}, {16, 12}}}","{{{40, 20}, {15, 10}}, {{40, 20}, {15, 12}}, {{40, 20}, {16, 11}}}","{{{39, 18}, {16, 12}}, {{39, 20}, {16, 12}}, {{40, 19}, {16, 12}}}","{{{40, 19}, {14, 9}}, {{40, 19}, {14, 11}}, {{40, 19}, {14, 12}}, {{40, 19}, {15, 10}}, {{40, 19}, {15, 12}}, {{40, 19}, {16, 10}}, {{40, 19}, {16, 11}}}"
{},"{{{40, 20}, {15, 14}}, {{40, 20}, {15, 16}}}",{},"{{{40, 19}, {14, 13}}, {{40, 19}, {14, 15}}, {{40, 19}, {14, 16}}, {{40, 19}, {15, 16}}}"
"{{{40, 20}, {19, 3}}}","{{{40, 20}, {19, 2}}, {{40, 20}, {19, 4}}}","{{{39, 18}, {20, 4}}, {{40, 19}, {20, 4}}}","{{{40, 19}, {18, 1}}, {{40, 19}, {18, 3}}, {{40, 19}, {18, 4}}, {{40, 19}, {20, 2}}, {{40, 19}, {20, 3}}}"
"{{{40, 20}, {19, 7}}}","{{{40, 20}, {19, 6}}, {{40, 20}, {19, 8}}}","{{{39, 18}, {20, 8}}, {{40, 19}, {20, 8}}}","{{{40, 19}, {18, 5}}, {{40, 19}, {18, 7}}, {{40, 19}, {18, 8}}, {{40, 19}, {20, 6}}, {{40, 19}, {20, 7}}}"
"{{{40, 20}, {19, 11}}}","{{{40, 20}, {19, 10}}, {{40, 20}, {19, 12}}}","{{{39, 18}, {20, 12}}, {{40, 19}, {20, 12}}}","{{{40, 19}, {18, 9}}, {{40, 19}, {18, 11}}, {{40, 19}, {18, 12}}, {{40, 19}, {20, 10}}, {{40, 19}, {20, 11}}}"
"{{{40, 20}, {19, 15}}}","{{{40, 20}, {19, 14}}, {{40, 20}, {19, 16}}}","{{{39, 18}, {20, 16}}, {{40, 19}, {20, 16}}}","{{{40, 19}, {18, 13}}, {{40, 19}, {18, 15}}, {{40, 19}, {18, 16}}, {{40, 19}, {20, 14}}, {{40, 19}, {20, 15}}}"
{},"{{{40, 20}, {19, 18}}}",{},"{{{40, 19}, {18, 17}}, {{40, 19}, {18, 20}}}"
"{{{40, 20}, {23, 3}}, {{40, 20}, {24, 4}}}","{{{40, 20}, {23, 2}}, {{40, 20}, {23, 4}}, {{40, 20}, {24, 3}}}","{{{39, 18}, {24, 4}}, {{39, 20}, {24, 4}}, {{40, 19}, {24, 4}}}","{{{40, 19}, {22, 1}}, {{40, 19}, {22, 3}}, {{40, 19}, {22, 4}}, {{40, 19}, {23, 2}}, {{40, 19}, {23, 4}}, {{40, 19}, {24, 2}}, {{40, 19}, {24, 3}}}"
"{{{40, 20}, {23, 7}}, {{40, 20}, {24, 8}}}","{{{40, 20}, {23, 6}}, {{40, 20}, {23, 8}}, {{40, 20}, {24, 7}}}","{{{39, 18}, {24, 8}}, {{39, 20}, {24, 8}}, {{40, 19}, {24, 8}}}","{{{40, 19}, {22, 5}}, {{40, 19}, {22, 7}}, {{40, 19}, {22, 8}}, {{40, 19}, {23, 6}}, {{40, 19}, {23, 8}}, {{40, 19}, {24, 6}}, {{40, 19}, {24, 7}}}"
"{{{40, 20}, {23, 11}}, {{40, 20}, {24, 12}}}","{{{40, 20}, {23, 10}}, {{40, 20}, {23, 12}}, {{40, 20}, {24, 11}}}","{{{39, 18}, {24, 12}}, {{39, 20}, {24, 12}}, {{40, 19}, {24, 12}}}","{{{40, 19}, {22, 9}}, {{40, 19}, {22, 11}}, {{40, 19}, {22, 12}}, {{40, 19}, {23, 10}}, {{40, 19}, {23, 12}}, {{40, 19}, {24, 10}}, {{40, 19}, {24, 11}}}"
"{{{40, 20}, {23, 15}}, {{40, 20}, {24, 16}}}","{{{40, 20}, {23, 14}}, {{40, 20}, {23, 16}}, {{40, 20}, {24, 15}}}","{{{39, 18}, {24, 16}}, {{39, 20}, {24, 16}}, {{40, 19}, {24, 16}}}","{{{40, 19}, {22, 13}}, {{40, 19}, {22, 15}}, {{40, 19}, {22, 16}}, {{40, 19}, {23, 14}}, {{40, 19}, {23, 16}}, {{40, 19}, {24, 14}}, {{40, 19}, {24, 15}}}"
"{{{40, 20}, {23, 19}}}","{{{40, 20}, {23, 18}}, {{40, 20}, {24, 19}}}","{{{39, 18}, {24, 20}}, {{40, 19}, {24, 20}}}","{{{40, 19}, {22, 17}}, {{40, 19}, {22, 20}}, {{40, 19}, {23, 18}}, {{40, 19}, {23, 20}}, {{40, 19}, {24, 18}}}"
{},"{{{40, 20}, {23, 22}}, {{40, 20}, {23, 24}}}",{},"{{{40, 19}, {22, 21}}, {{40, 19}, {22, 23}}, {{40, 19}, {22, 24}}, {{40, 19}, {23, 24}}}"
"{{{40, 20}, {27, 3}}, {{40, 20}, {28, 4}}}","{{{40, 20}, {27, 2}}, {{40, 20}, {27, 4}}, {{40, 20}, {28, 3}}}","{{{39, 18}, {28, 4}}, {{39, 20}, {28, 4}}, {{40, 19}, {28, 4}}}","{{{40, 19}, {26, 1}}, {{40, 19}, {26, 3}}, {{40, 19}, {26, 4}}, {{40, 19}, {27, 2}}, {{40, 19}, {27, 4}}, {{40, 19}, {28, 2}}, {{40, 19}, {28, 3}}}"
"{{{40, 20}, {27, 7}}, {{40, 20}, {28, 8}}}","{{{40, 20}, {27, 6}}, {{40, 20}, {27, 8}}, {{40, 20}, {28, 7}}}","{{{39, 18}, {28, 8}}, {{39, 20}, {28, 8}}, {{40, 19}, {28, 8}}}","{{{40, 19}, {26, 5}}, {{40, 19}, {26, 7}}, {{40, 19}, {26, 8}}, {{40, 19}, {27, 6}}, {{40, 19}, {27, 8}}, {{40, 19}, {28, 6}}, {{40, 19}, {28, 7}}}"
"{{{40, 20}, {27, 11}}, {{40, 20}, {28, 12}}}","{{{40, 20}, {27, 10}}, {{40, 20}, {27, 12}}, {{40, 20}, {28, 11}}}","{{{39, 18}, {28, 12}}, {{39, 20}, {28, 12}}, {{40, 19}, {28, 12}}}","{{{40, 19}, {26, 9}}, {{40, 19}, {26, 11}}, {{40, 19}, {26, 12}}, {{40, 19}, {27, 10}}, {{40, 19}, {27, 12}}, {{40, 19}, {28, 10}}, {{40, 19}, {28, 11}}}"
"{{{40, 20}, {27, 15}}, {{40, 20}, {28, 16}}}","{{{40, 20}, {27, 14}}, {{40, 20}, {27, 16}}, {{40, 20}, {28, 15}}}","{{{39, 18}, {28, 16}}, {{39, 20}, {28, 16}}, {{40, 19}, {28, 16}}}","{{{40, 19}, {26, 13}}, {{40, 19}, {26, 15}}, {{40, 19}, {26, 16}}, {{40, 19}, {27, 14}}, {{40, 19}, {27, 16}}, {{40, 19}, {28, 14}}, {{40, 19}, {28, 15}}}"
"{{{40, 20}, {27, 19}}}","{{{40, 20}, {27, 18}}, {{40, 20}, {28, 19}}}","{{{39, 18}, {28, 20}}, {{40, 19}, {28, 20}}}","{{{40, 19}, {26, 17}}, {{40, 19}, {26, 20}}, {{40, 19}, {27, 18}}, {{40, 19}, {27, 20}}, {{40, 19}, {28, 18}}}"
"{{{40, 20}, {27, 23}}, {{40, 20}, {28, 24}}}","{{{40, 20}, {27, 22}}, {{40, 20}, {27, 24}}, {{40, 20}, {28, 23}}}","{{{39, 18}, {28, 24}}, {{39, 20}, {28, 24}}, {{40, 19}, {28, 24}}}","{{{40, 19}, {26, 21}}, {{40, 19}, {26, 23}}, {{40, 19}, {26, 24}}, {{40, 19}, {27, 22}}, {{40, 19}, {27, 24}}, {{40, 19}, {28, 22}}, {{40, 19}, {28, 23}}}"
{},"{{{40, 20}, {27, 26}}, {{40, 20}, {27, 28}}}",{},"{{{40, 19}, {26, 25}}, {{40, 19}, {26, 27}}, {{40, 19}, {26, 28}}, {{40, 19}, {27, 28}}}"
"{{{40, 20}, {31, 3}}, {{40, 20}, {32, 4}}}","{{{40, 20}, {31, 2}}, {{40, 20}, {31, 4}}, {{40, 20}, {32, 3}}}","{{{39, 18}, {32, 4}}, {{39, 20}, {32, 4}}, {{40, 19}, {32, 4}}}","{{{40, 19}, {30, 1}}, {{40, 19}, {30, 3}}, {{40, 19}, {30, 4}}, {{40, 19}, {31, 2}}, {{40, 19}, {31, 4}}, {{40, 19}, {32, 2}}, {{40, 19}, {32, 3}}}"
"{{{40, 20}, {31, 7}}, {{40, 20}, {32, 8}}}","{{{40, 20}, {31, 6}}, {{40, 20}, {31, 8}}, {{40, 20}, {32, 7}}}","{{{39, 18}, {32, 8}}, {{39, 20}, {32, 8}}, {{40, 19}, {32, 8}}}","{{{40, 19}, {30, 5}}, {{40, 19}, {30, 7}}, {{40, 19}, {30, 8}}, {{40, 19}, {31, 6}}, {{40, 19}, {31, 8}}, {{40, 19}, {32, 6}}, {{40, 19}, {32, 7}}}"
"{{{40, 20}, {31, 11}}, {{40, 20}, {32, 12}}}","{{{40, 20}, {31, 10}}, {{40, 20}, {31, 12}}, {{40, 20}, {32, 11}}}","{{{39, 18}, {32, 12}}, {{39, 20}, {32, 12}}, {{40, 19}, {32, 12}}}","{{{40, 19}, {30, 9}}, {{40, 19}, {30, 11}}, {{40, 19}, {30, 12}}, {{40, 19}, {31, 10}}, {{40, 19}, {31, 12}}, {{40, 19}, {32, 10}}, {{40, 19}, {32, 11}}}"
"{{{40, 20}, {31, 15}}, {{40, 20}, {32, 16}}}","{{{40, 20}, {31, 14}}, {{40, 20}, {31, 16}}, {{40, 20}, {32, 15}}}","{{{39, 18}, {32, 16}}, {{39, 20}, {32, 16}}, {{40, 19}, {32, 16}}}","{{{40, 19}, {30, 13}}, {{40, 19}, {30, 15}}, {{40, 19}, {30, 16}}, {{40, 19}, {31, 14}}, {{40, 19}, {31, 16}}, {{40, 19}, {32, 14}}, {{40, 19}, {32, 15}}}"
